Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.875328e-07	2.8402847304599995e-06	0.1	1.875328e-07	4.9447799999999996e-116	0.1	1.875328e-07	8.575629e-10	0.1	1.875328e-07	1.306307e-06	0.1	1.875328e-07	5.222788e-06	0.1	1.875328e-07	5.726919e-07	0.1	1.875328e-07	2.451859e-08	0.1
2.158264e-07	2.3891488912381998e-06	0.1	2.158264e-07	5.863992e-116	0.1	2.158264e-07	9.222426e-10	0.1	2.158264e-07	1.416244e-06	0.1	2.158264e-07	5.617556e-06	0.1	2.158264e-07	5.171067e-07	0.1	2.158264e-07	2.648349e-08	0.1
2.441201e-07	2.01378791930925e-06	0.1	2.441201e-07	6.809439e-116	0.1	2.441201e-07	9.767353e-10	0.1	2.441201e-07	1.510533e-06	0.1	2.441201e-07	5.953632e-06	0.1	2.441201e-07	4.603814e-07	0.1	2.441201e-07	2.816316e-08	0.1
2.724137e-07	1.70006283693922e-06	0.1	2.724137e-07	7.776693e-116	0.1	2.724137e-07	1.022527e-09	0.1	2.724137e-07	1.591247e-06	0.1	2.724137e-07	6.239932e-06	0.1	2.724137e-07	4.056267e-07	0.1	2.724137e-07	2.959788e-08	0.1
3.054215e-07	1.39733399407012e-06	0.1	3.054215e-07	8.927637e-116	0.1	3.054215e-07	1.06663e-09	0.1	3.054215e-07	1.6707e-06	0.1	3.054215e-07	6.520897e-06	0.1	3.054215e-07	3.46496e-07	0.1	3.054215e-07	3.100825e-08	0.1
3.396079e-07	1.1418589560922502e-06	0.1	3.396079e-07	1.0140117e-115	0.1	3.396079e-07	1.103435e-09	0.1	3.396079e-07	1.738871e-06	0.1	3.396079e-07	6.761592e-06	0.1	3.396079e-07	2.918721e-07	0.1	3.396079e-07	3.22175e-08	0.1
3.752344e-07	9.259942305980799e-07	0.1	3.752344e-07	1.1420817000000001e-115	0.1	3.752344e-07	1.133849e-09	0.1	3.752344e-07	1.797201e-06	0.1	3.752344e-07	6.967502e-06	0.1	3.752344e-07	2.424446e-07	0.1	3.752344e-07	3.32521e-08	0.1
4.166215e-07	7.264230331211e-07	0.1	4.166215e-07	1.29249e-115	0.1	4.166215e-07	1.160897e-09	0.1	4.166215e-07	1.851657e-06	0.1	4.166215e-07	7.159899e-06	0.1	4.166215e-07	1.94182e-07	0.1	4.166215e-07	3.421835e-08	0.1
4.580086e-07	5.700941527646401e-07	0.1	4.580086e-07	1.4441259e-115	0.1	4.580086e-07	1.180804e-09	0.1	4.580086e-07	1.894619e-06	0.1	4.580086e-07	7.311944e-06	0.1	4.580086e-07	1.547321e-07	0.1	4.580086e-07	3.498126e-08	0.1
5.080475e-07	4.2539439303714004e-07	0.1	5.080475e-07	1.6284786e-115	0.1	5.080475e-07	1.197437e-09	0.1	5.080475e-07	1.934581e-06	0.1	5.080475e-07	7.453701e-06	0.1	5.080475e-07	1.169966e-07	0.1	5.080475e-07	3.569169e-08	0.1
5.580864e-07	3.1741645593830996e-07	0.1	5.580864e-07	1.8133881e-115	0.1	5.580864e-07	1.207837e-09	0.1	5.580864e-07	1.964496e-06	0.1	5.580864e-07	7.560111e-06	0.1	5.580864e-07	8.811532e-08	0.1	5.580864e-07	3.622424e-08	0.1
6.162385e-07	2.25817735597168e-07	0.1	6.162385e-07	2.0283864000000002e-115	0.1	6.162385e-07	1.21413e-09	0.1	6.162385e-07	1.989915e-06	0.1	6.162385e-07	7.650795e-06	0.1	6.162385e-07	6.315921e-08	0.1	6.162385e-07	3.667748e-08	0.1
6.764188e-07	1.5870126643239399e-07	0.1	6.764188e-07	2.2504881e-115	0.1	6.764188e-07	1.215896e-09	0.1	6.764188e-07	2.008552e-06	0.1	6.764188e-07	7.717483e-06	0.1	6.764188e-07	4.462203e-08	0.1	6.764188e-07	3.70104e-08	0.1
7.365991e-07	1.1149027749072e-07	0.1	7.365991e-07	2.4717879e-115	0.1	7.365991e-07	1.214255e-09	0.1	7.365991e-07	2.02166e-06	0.1	7.365991e-07	7.764517e-06	0.1	7.365991e-07	3.14614e-08	0.1	7.365991e-07	3.724501e-08	0.1
