Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.02402578	9.995209046910001e-06	0.1	0.02402578	2.237553e-13	0.1	0.02402578	1.072822e-12	0.1	0.02402578	2.124468e-10	0.1	0.02402578	3.88299284e-09	0.1	0.02402578	2.321634e-10	0.1	0.02402578	3.589753e-10	0.1
0.04335646	9.991883080170002e-06	0.1	0.04335646	2.699247e-13	0.1	0.04335646	1.075406e-12	0.1	0.04335646	4.33702e-10	0.1	0.04335646	6.5026969e-09	0.1	0.04335646	4.286901e-10	0.1	0.04335646	6.473943e-10	0.1
0.06591947	9.9887301117e-06	0.1	0.06591947	3.302938e-13	0.1	0.06591947	1.07983e-12	0.1	0.06591947	7.758542e-10	0.1	0.06591947	8.7488514e-09	0.1	0.06591947	6.590077e-10	0.1	0.06591947	9.82544e-10	0.1
0.07927438	9.98722112679e-06	0.1	0.07927438	3.621454e-13	0.1	0.07927438	1.082941e-12	0.1	0.07927438	1.020203e-09	0.1	0.07927438	9.6886584e-09	0.1	0.07927438	7.865314e-10	0.1	0.07927438	1.179715e-09	0.1
0.09890142	9.98539714503e-06	0.1	0.09890142	3.99924e-13	0.1	0.09890142	1.088035e-12	0.1	0.09890142	1.425316e-09	0.1	0.09890142	1.06544603e-08	0.1	0.09890142	9.518812e-10	0.1	0.09890142	1.467199e-09	0.1
0.1240783	9.98355716343e-06	0.1	0.1240783	4.332987e-13	0.1	0.1240783	1.095419e-12	0.1	0.1240783	2.000893e-09	0.1	0.1240783	1.13878408e-08	0.1	0.1240783	1.118734e-09	0.1	0.1240783	1.830779e-09	0.1
0.1547779	9.98178518115e-06	0.1	0.1547779	4.576314e-13	0.1	0.1547779	1.105724e-12	0.1	0.1547779	2.74524e-09	0.1	0.1547779	1.18426057e-08	0.1	0.1547779	1.259127e-09	0.1	0.1547779	2.264016e-09	0.1
0.1931537	9.979962199380001e-06	0.1	0.1931537	4.744836e-13	0.1	0.1931537	1.120581e-12	0.1	0.1931537	3.683394e-09	0.1	0.1931537	1.20983378e-08	0.1	0.1931537	1.365629e-09	0.1	0.1931537	2.786334e-09	0.1
0.2450248	9.97786122039e-06	0.1	0.2450248	4.878757e-13	0.1	0.2450248	1.14367e-12	0.1	0.2450248	4.889322e-09	0.1	0.2450248	1.22492659e-08	0.1	0.2450248	1.444276e-09	0.1	0.2450248	3.451802e-09	0.1
0.2951358	9.97608623814e-06	0.1	0.2951358	4.977679e-13	0.1	0.2951358	1.168309e-12	0.1	0.2951358	5.93899e-09	0.1	0.2951358	1.2336181499999999e-08	0.1	0.2951358	1.49011e-09	0.1	0.2951358	4.044493e-09	0.1
0.3348726	9.97482925071e-06	0.1	0.3348726	5.049836e-13	0.1	0.3348726	1.188734e-12	0.1	0.3348726	6.676874e-09	0.1	0.3348726	1.23946273e-08	0.1	0.3348726	1.518422e-09	0.1	0.3348726	4.476815e-09	0.1
0.3933018	9.9732102669e-06	0.1	0.3933018	5.149901e-13	0.1	0.3933018	1.219034e-12	0.1	0.3933018	7.606785e-09	0.1	0.3933018	1.24740416e-08	0.1	0.3933018	1.55458e-09	0.1	0.3933018	5.050295e-09	0.1
0.480169	9.971275286250001e-06	0.1	0.480169	5.281253e-13	0.1	0.480169	1.262131e-12	0.1	0.480169	8.672967e-09	0.1	0.480169	1.25784806e-08	0.1	0.480169	1.600664e-09	0.1	0.480169	5.768386e-09	0.1
0.5859948	9.96957430326e-06	0.1	0.5859948	5.40534e-13	0.1	0.5859948	1.307932e-12	0.1	0.5859948	9.554174e-09	0.1	0.5859948	1.26781351e-08	0.1	0.5859948	1.644451e-09	0.1	0.5859948	6.444412e-09	0.1
0.7148365	9.968237316630001e-06	0.1	0.7148365	5.505158e-13	0.1	0.7148365	1.351274e-12	0.1	0.7148365	1.019494e-08	0.1	0.7148365	1.27590546e-08	0.1	0.7148365	1.680095e-09	0.1	0.7148365	7.024668e-09	0.1
0.8903826	9.967236326640001e-06	0.1	0.8903826	5.577304e-13	0.1	0.8903826	1.39023e-12	0.1	0.8903826	1.062717e-08	0.1	0.8903826	1.28179728e-08	0.1	0.8903826	1.706075e-09	0.1	0.8903826	7.508324e-09	0.1
