Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.406419e-09	3.1547674978556003e-06	0.1	1.406419e-09	1.186188e-06	0.1	1.406419e-09	1.049004e-08	0.1	1.406419e-09	9.218774e-07	0.1	1.406419e-09	4.241318e-06	0.1	1.406419e-09	4.56149e-07	0.1	1.406419e-09	8.917839e-09	0.1
1.627897e-09	2.65656119029248e-06	0.1	1.627897e-09	1.288521e-06	0.1	1.627897e-09	1.138633e-08	0.1	1.627897e-09	1.004346e-06	0.1	1.627897e-09	4.588429e-06	0.1	1.627897e-09	4.206144e-07	0.1	1.627897e-09	9.688564e-09	0.1
1.849375e-09	2.2403413496104002e-06	0.1	1.849375e-09	1.376072e-06	0.1	1.849375e-09	1.215266e-08	0.1	1.849375e-09	1.075178e-06	0.1	1.849375e-09	4.883925e-06	0.1	1.849375e-09	3.813945e-07	0.1	1.849375e-09	1.034827e-08	0.1
2.117953e-09	1.82498460164262e-06	0.1	2.117953e-09	1.465356e-06	0.1	2.117953e-09	1.293399e-08	0.1	2.117953e-09	1.147659e-06	0.1	2.117953e-09	5.184195e-06	0.1	2.117953e-09	3.331278e-07	0.1	2.117953e-09	1.102151e-08	0.1
2.386531e-09	1.48864520098432e-06	0.1	2.386531e-09	1.539065e-06	0.1	2.386531e-09	1.357924e-08	0.1	2.386531e-09	1.207681e-06	0.1	2.386531e-09	5.43158e-06	0.1	2.386531e-09	2.8704e-07	0.1	2.386531e-09	1.157788e-08	0.1
2.65511e-09	1.2155308013418499e-06	0.1	2.65511e-09	1.599835e-06	0.1	2.65511e-09	1.411168e-08	0.1	2.65511e-09	1.257297e-06	0.1	2.65511e-09	5.635459e-06	0.1	2.65511e-09	2.448103e-07	0.1	2.65511e-09	1.203723e-08	0.1
2.980637e-09	9.517148078297401e-07	0.1	2.980637e-09	1.659277e-06	0.1	2.980637e-09	1.463335e-08	0.1	2.980637e-09	1.305964e-06	0.1	2.980637e-09	5.835143e-06	0.1	2.980637e-09	1.997803e-07	0.1	2.980637e-09	1.248749e-08	0.1
3.306164e-09	7.457193413061901e-07	0.1	3.306164e-09	1.706143e-06	0.1	3.306164e-09	1.504577e-08	0.1	3.306164e-09	1.344462e-06	0.1	3.306164e-09	5.993091e-06	0.1	3.306164e-09	1.616314e-07	0.1	3.306164e-09	1.284361e-08	0.1
3.65814e-09	5.731619376132501e-07	0.1	3.65814e-09	1.745639e-06	0.1	3.65814e-09	1.53947e-08	0.1	3.65814e-09	1.37704e-06	0.1	3.65814e-09	6.126907e-06	0.1	3.65814e-09	1.275984e-07	0.1	3.65814e-09	1.314508e-08	0.1
4.049792e-09	4.2783739136208e-07	0.1	4.049792e-09	1.778982e-06	0.1	4.049792e-09	1.569103e-08	0.1	4.049792e-09	1.404708e-06	0.1	4.049792e-09	6.240801e-06	0.1	4.049792e-09	9.742692e-08	0.1	4.049792e-09	1.340129e-08	0.1
4.441443e-09	3.1944896101866306e-07	0.1	4.441443e-09	1.803801e-06	0.1	4.441443e-09	1.59135e-08	0.1	4.441443e-09	1.425485e-06	0.1	4.441443e-09	6.32658e-06	0.1	4.441443e-09	7.399995e-08	0.1	4.441443e-09	1.359389e-08	0.1
4.900085e-09	2.2695572045556598e-07	0.1	4.900085e-09	1.824822e-06	0.1	4.900085e-09	1.610436e-08	0.1	4.900085e-09	1.443321e-06	0.1	4.900085e-09	6.400478e-06	0.1	4.900085e-09	5.336477e-08	0.1	4.900085e-09	1.375946e-08	0.1
5.375474e-09	1.59303015321866e-07	0.1	5.375474e-09	1.839955e-06	0.1	5.375474e-09	1.624458e-08	0.1	5.375474e-09	1.456448e-06	0.1	5.375474e-09	6.455083e-06	0.1	5.375474e-09	3.788237e-08	0.1	5.375474e-09	1.388152e-08	0.1
5.850862e-09	1.1188705707468e-07	0.1	5.850862e-09	1.850284e-06	0.1	5.850862e-09	1.634319e-08	0.1	5.850862e-09	1.465712e-06	0.1	5.850862e-09	6.493776e-06	0.1	5.850862e-09	2.682645e-08	0.1	5.850862e-09	1.396782e-08	0.1
