Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
2.010685e-07	9.99895900941e-06	0.1	2.010685e-07	5.278327e-12	0.1	2.010685e-07	1.888654e-11	0.1	2.010685e-07	2.696026e-11	0.1	2.010685e-07	6.8908654e-10	0.1	2.010685e-07	4.482545e-11	0.1	2.010685e-07	8.99453e-11	0.1
3.4606e-07	9.9983300157e-06	0.1	3.4606e-07	5.278329e-12	0.1	3.4606e-07	1.898374e-11	0.1	3.4606e-07	4.69565e-11	0.1	3.4606e-07	1.18800785e-09	0.1	3.4606e-07	7.796837e-11	0.1	3.4606e-07	1.671264e-10	0.1
7.327041e-07	9.99665203248e-06	0.1	7.327041e-07	5.279079e-12	0.1	7.327041e-07	1.897973e-11	0.1	7.327041e-07	1.00285e-10	0.1	7.327041e-07	2.51820876e-09	0.1	7.327041e-07	1.663482e-10	0.1	7.327041e-07	3.731565e-10	0.1
1.602653e-06	9.99287907021e-06	0.1	1.602653e-06	5.285078e-12	0.1	1.602653e-06	1.897348e-11	0.1	1.602653e-06	2.203656e-10	0.1	1.602653e-06	5.50938972e-09	0.1	1.602653e-06	3.652504e-10	0.1	1.602653e-06	8.366013e-10	0.1
3.535874e-06	9.98450615394e-06	0.1	3.535874e-06	5.319833e-12	0.1	3.535874e-06	1.896085e-11	0.1	3.535874e-06	4.883954e-10	0.1	3.535874e-06	1.21419012e-08	0.1	3.535874e-06	8.080827e-10	0.1	3.535874e-06	1.86589e-09	0.1
7.402314e-06	9.967852320480001e-06	0.1	7.402314e-06	5.476577e-12	0.1	7.402314e-06	1.894327e-11	0.1	7.402314e-06	1.035623e-09	0.1	7.402314e-06	2.52980787e-08	0.1	7.402314e-06	1.702205e-09	0.1	7.402314e-06	3.922218e-09	0.1
1.319044e-05	9.9433025716297e-06	0.1	1.319044e-05	5.918099e-12	0.1	1.319044e-05	1.893595e-11	0.1	1.319044e-05	1.908949e-09	0.1	1.319044e-05	4.45204444e-08	0.1	1.319044e-05	3.081893e-09	0.1	1.319044e-05	6.995773e-09	0.1
2.182374e-05	9.9080209279779e-06	0.1	2.182374e-05	6.979012e-12	0.1	2.182374e-05	1.896609e-11	0.1	2.182374e-05	3.416629e-09	0.1	2.182374e-05	7.1511516e-08	0.1	2.182374e-05	5.286708e-09	0.1	2.182374e-05	1.157212e-08	0.1
3.204988e-05	9.869075321332501e-06	0.1	3.204988e-05	8.69391e-12	0.1	3.204988e-05	1.906107e-11	0.1	3.204988e-05	5.663041e-09	0.1	3.204988e-05	9.990340899999999e-08	0.1	3.204988e-05	8.179764e-09	0.1	3.204988e-05	1.698507e-08	0.1
4.340374e-05	9.8301207317458e-06	0.1	4.340374e-05	1.089754e-11	0.1	4.340374e-05	1.92335e-11	0.1	4.340374e-05	8.885756e-09	0.1	4.340374e-05	1.26097489e-07	0.1	4.340374e-05	1.170908e-08	0.1	4.340374e-05	2.299005e-08	0.1
4.971144e-05	9.8104989318902e-06	0.1	4.971144e-05	1.215113e-11	0.1	4.971144e-05	1.935639e-11	0.1	4.971144e-05	1.103362e-08	0.1	4.971144e-05	1.3818803700000002e-07	0.1	4.971144e-05	1.375671e-08	0.1	4.971144e-05	2.632491e-08	0.1
5.834552e-05	9.7858721830856e-06	0.1	5.834552e-05	1.381269e-11	0.1	5.834552e-05	1.9553e-11	0.1	5.834552e-05	1.438437e-08	0.1	5.834552e-05	1.52077882e-07	0.1	5.834552e-05	1.65769e-08	0.1	5.834552e-05	3.088834e-08	0.1
7.021303e-05	9.7558164896568e-06	0.1	7.021303e-05	1.588917e-11	0.1	7.021303e-05	1.987288e-11	0.1	7.021303e-05	1.971247e-08	0.1	7.021303e-05	1.66779908e-07	0.1	7.021303e-05	2.033112e-08	0.1	7.021303e-05	3.715684e-08	0.1
8.605827e-05	9.7212908696727e-06	0.1	8.605827e-05	1.81782e-11	0.1	8.605827e-05	2.038421e-11	0.1	8.605827e-05	2.793305e-08	0.1	8.605827e-05	1.80213509e-07	0.1	8.605827e-05	2.484117e-08	0.1	8.605827e-05	4.551385e-08	0.1
0.0001009024	9.6933021579594e-06	0.1	0.0001009024	1.982733e-11	0.1	0.0001009024	2.094801e-11	0.1	0.0001009024	3.650612e-08	0.1	0.0001009024	1.8828687e-07	0.1	0.0001009024	2.837281e-08	0.1	0.0001009024	5.332197e-08	0.1
0.0001142867	9.670646391316199e-06	0.1	0.0001142867	2.097086e-11	0.1	0.0001142867	2.152621e-11	0.1	0.0001142867	4.473051e-08	0.1	0.0001142867	1.9310726999999998e-07	0.1	0.0001142867	3.0965e-08	0.1	0.0001142867	6.033829e-08	0.1
0.0001317278	9.6437007044696e-06	0.1	0.0001317278	2.209374e-11	0.1	0.0001317278	2.237901e-11	0.1	0.0001317278	5.586311e-08	0.1	0.0001317278	1.9718434e-07	0.1	0.0001317278	3.359739e-08	0.1	0.0001317278	6.943864e-08	0.1
0.0001560018	9.6094620605552e-06	0.1	0.0001560018	2.320048e-11	0.1	0.0001560018	2.375202e-11	0.1	0.0001560018	7.163015e-08	0.1	0.0001560018	2.0050141e-07	0.1	0.0001560018	3.617978e-08	0.1	0.0001560018	8.200772e-08	0.1
0.0001819841	9.575592412803201e-06	0.1	0.0001819841	2.405681e-11	0.1	0.0001819841	2.54572e-11	0.1	0.0001819841	8.828093e-08	0.1	0.0001819841	2.0256194e-07	0.1	0.0001819841	3.802677e-08	0.1	0.0001819841	9.531605e-08	0.1
0.0002079663	9.543781789239e-06	0.1	0.0002079663	2.475087e-11	0.1	0.0002079663	2.739749e-11	0.1	0.0002079663	1.042556e-07	0.1	0.0002079663	2.0394964e-07	0.1	0.0002079663	3.933247e-08	0.1	0.0002079663	1.084544e-07	0.1
0.0002381363	9.5089771546915e-06	0.1	0.0002381363	2.547068e-11	0.1	0.0002381363	2.993059e-11	0.1	0.0002381363	1.216001e-07	0.1	0.0002381363	2.0521842000000002e-07	0.1	0.0002381363	4.05005e-08	0.1	0.0002381363	1.23475e-07	0.1
0.0002724317	9.4719635433385e-06	0.1	0.0002724317	2.624428e-11	0.1	0.0002724317	3.315071e-11	0.1	0.0002724317	1.394787e-07	0.1	0.0002724317	2.0649349999999998e-07	0.1	0.0002724317	4.16166e-08	0.1	0.0002724317	1.402146e-07	0.1
0.0003113447	9.4331420076348e-06	0.1	0.0003113447	2.708856e-11	0.1	0.0003113447	3.720313e-11	0.1	0.0003113447	1.57266e-07	0.1	0.0003113447	2.078545e-07	0.1	0.0003113447	4.275783e-08	0.1	0.0003113447	1.587409e-07	0.1
0.0003606058	9.3887044786776e-06	0.1	0.0003606058	2.809166e-11	0.1	0.0003606058	4.286403e-11	0.1	0.0003606058	1.760736e-07	0.1	0.0003606058	2.0947218999999999e-07	0.1	0.0003606058	4.407902e-08	0.1	0.0003606058	1.814253e-07	0.1
0.0004185982	9.3427490315157e-06	0.1	0.0004185982	2.91345e-11	0.1	0.0004185982	5.015245e-11	0.1	0.0004185982	1.934348e-07	0.1	0.0004185982	2.1116678e-07	0.1	0.0004185982	4.54459e-08	0.1	0.0004185982	2.069491e-07	0.1
0.0004853504	9.297476515936799e-06	0.1	0.0004853504	3.010979e-11	0.1	0.0004853504	5.916064e-11	0.1	0.0004853504	2.081264e-07	0.1	0.0004853504	2.1275816e-07	0.1	0.0004853504	4.672847e-08	0.1	0.0004853504	2.346461e-07	0.1
0.0005638579	9.2530339914769e-06	0.1	0.0005638579	3.095126e-11	0.1	0.0005638579	7.027071e-11	0.1	0.0005638579	2.199171e-07	0.1	0.0005638579	2.1412048e-07	0.1	0.0005638579	4.784283e-08	0.1	0.0005638579	2.648097e-07	0.1
0.0006489073	9.213485493282e-06	0.1	0.0006489073	3.155299e-11	0.1	0.0006489073	8.251969e-11	0.1	0.0006489073	2.28028e-07	0.1	0.0006489073	2.1506658000000001e-07	0.1	0.0006489073	4.864998e-08	0.1	0.0006489073	2.944805e-07	0.1
0.0007437694	9.1775328815744e-06	0.1	0.0007437694	3.195188e-11	0.1	0.0007437694	9.596224e-11	0.1	0.0007437694	2.334031e-07	0.1	0.0007437694	2.1565186e-07	0.1	0.0007437694	4.919847e-08	0.1	0.0007437694	3.239113e-07	0.1
0.0008760336	9.1381253933475e-06	0.1	0.0008760336	3.221762e-11	0.1	0.0008760336	1.135579e-10	0.1	0.0008760336	2.372099e-07	0.1	0.0008760336	2.1597057e-07	0.1	0.0008760336	4.958619e-08	0.1	0.0008760336	3.587874e-07	0.1
0.001008298	9.1079617221351e-06	0.1	0.001008298	3.230871e-11	0.1	0.001008298	1.291855e-10	0.1	0.001008298	2.388309e-07	0.1	0.001008298	2.1600137e-07	0.1	0.001008298	4.974354e-08	0.1	0.001008298	3.871264e-07	0.1
0.001140562	9.084686975832599e-06	0.1	0.001140562	3.232342e-11	0.1	0.001140562	1.425417e-10	0.1	0.001140562	2.39458e-07	0.1	0.001140562	2.1591914e-07	0.1	0.001140562	4.979599e-08	0.1	0.001140562	4.097903e-07	0.1
0.001294854	9.064125199958399e-06	0.1	0.001294854	3.230474e-11	0.1	0.001294854	1.552635e-10	0.1	0.001294854	2.39659e-07	0.1	0.001294854	2.1578595e-07	0.1	0.001294854	4.980298e-08	0.1	0.001294854	4.302651e-07	0.1
0.001467768	9.047389477620999e-06	0.1	0.001467768	3.227298e-11	0.1	0.001467768	1.662331e-10	0.1	0.001467768	2.396375e-07	0.1	0.001467768	2.1564593e-07	0.1	0.001467768	4.978803e-08	0.1	0.001467768	4.471654e-07	0.1
0.001660353	9.034419620291e-06	0.1	0.001660353	3.224094e-11	0.1	0.001660353	1.750998e-10	0.1	0.001660353	2.395371e-07	0.1	0.001660353	2.1552324000000001e-07	0.1	0.001660353	4.976715e-08	0.1	0.001660353	4.603712e-07	0.1
0.001903623	9.023839736671e-06	0.1	0.001903623	3.221146e-11	0.1	0.001903623	1.825577e-10	0.1	0.001903623	2.394168e-07	0.1	0.001903623	2.1541667e-07	0.1	0.001903623	4.974592e-08	0.1	0.001903623	4.711915e-07	0.1
0.002190326	9.016579816531001e-06	0.1	0.002190326	3.219007e-11	0.1	0.002190326	1.877884e-10	0.1	0.002190326	2.393205e-07	0.1	0.002190326	2.1534141e-07	0.1	0.002190326	4.972987e-08	0.1	0.002190326	4.78634e-07	0.1
