Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
7.192385e-10	1.868747972998718e-06	0.1	7.192385e-10	1.100873e-06	0.1	7.192385e-10	1.230774e-07	0.1	7.192385e-10	9.981427e-07	0.1	7.192385e-10	2.05422e-06	0.1	7.192385e-10	1.906181e-06	0.1	7.192385e-10	1.370735e-06	0.1	7.192385e-10	1.12803e-06	0.1	7.192385e-10	1.712763e-10	0.1	7.192385e-10	2.748001e-10	0.1	7.192385e-10	5.504146e-12	0.1	7.192385e-10	6.999261e-12	0.1	7.192385e-10	1.274475e-12	0.1	7.192385e-10	1.720508e-13	0.1	7.192385e-10	6.026983e-14	0.1	7.192385e-10	5.651763e-12	0.1	7.192385e-10	4.848671e-14	0.1	7.192385e-10	1.299514e-14	0.1	7.192385e-10	2.282214e-18	0.1	7.192385e-10	2.709356e-17	0.1	7.192385e-10	8.342661e-18	0.1
8.324793e-10	1.435048577390316e-06	0.1	8.324793e-10	1.15973e-06	0.1	8.324793e-10	1.282732e-07	0.1	8.324793e-10	1.026197e-06	0.1	8.324793e-10	2.191738e-06	0.1	8.324793e-10	2.02687e-06	0.1	8.324793e-10	1.448097e-06	0.1	8.324793e-10	1.163471e-06	0.1	8.324793e-10	1.804073e-10	0.1	8.324793e-10	2.894968e-10	0.1	8.324793e-10	5.75974e-12	0.1	8.324793e-10	7.432035e-12	0.1	8.324793e-10	1.343338e-12	0.1	8.324793e-10	1.812416e-13	0.1	8.324793e-10	6.426656e-14	0.1	8.324793e-10	5.948534e-12	0.1	8.324793e-10	5.088498e-14	0.1	8.324793e-10	1.314511e-14	0.1	8.324793e-10	2.683659e-18	0.1	8.324793e-10	3.053315e-17	0.1	8.324793e-10	9.826067e-18	0.1
9.457201e-10	1.1020055382182562e-06	0.1	9.457201e-10	1.204997e-06	0.1	9.457201e-10	1.317693e-07	0.1	9.457201e-10	1.040071e-06	0.1	9.457201e-10	2.306032e-06	0.1	9.457201e-10	2.125168e-06	0.1	9.457201e-10	1.508961e-06	0.1	9.457201e-10	1.183045e-06	0.1	9.457201e-10	1.874182e-10	0.1	9.457201e-10	3.00799e-10	0.1	9.457201e-10	5.94363e-12	0.1	9.457201e-10	7.784173e-12	0.1	9.457201e-10	1.396545e-12	0.1	9.457201e-10	1.883057e-13	0.1	9.457201e-10	6.75798e-14	0.1	9.457201e-10	6.175076e-12	0.1	9.457201e-10	5.266339e-14	0.1	9.457201e-10	1.309868e-14	0.1	9.457201e-10	3.050001e-18	0.1	9.457201e-10	3.337773e-17	0.1	9.457201e-10	1.118497e-17	0.1
1.058961e-09	8.462573167401499e-07	0.1	1.058961e-09	1.239831e-06	0.1	1.058961e-09	1.339579e-07	0.1	1.058961e-09	1.04348e-06	0.1	1.058961e-09	2.402081e-06	0.1	1.058961e-09	2.205893e-06	0.1	1.058961e-09	1.557143e-06	0.1	1.058961e-09	1.190816e-06	0.1	1.058961e-09	1.928013e-10	0.1	1.058961e-09	3.094951e-10	0.1	1.058961e-09	6.072816e-12	0.1	1.058961e-09	8.073968e-12	0.1	1.058961e-09	1.437735e-12	0.1	1.058961e-09	1.937369e-13	0.1	1.058961e-09	7.035711e-14	0.1	1.058961e-09	6.347791e-12	0.1	1.058961e-09	5.396679e-14	0.1	1.058961e-09	1.291178e-14	0.1	1.058961e-09	3.378743e-18	0.1	1.058961e-09	3.569049e-17	0.1	1.058961e-09	1.240935e-17	0.1
1.172202e-09	6.498641265232115e-07	0.1	1.172202e-09	1.266658e-06	0.1	1.172202e-09	1.351416e-07	0.1	1.172202e-09	1.039249e-06	0.1	1.172202e-09	2.483725e-06	0.1	1.172202e-09	2.272765e-06	0.1	1.172202e-09	1.595575e-06	0.1	1.172202e-09	1.189889e-06	0.1	1.172202e-09	1.969341e-10	0.1	1.172202e-09	3.161902e-10	0.1	1.172202e-09	6.160342e-12	0.1	1.172202e-09	8.315474e-12	0.1	1.172202e-09	1.469699e-12	0.1	1.172202e-09	1.979144e-13	0.1	1.172202e-09	7.271246e-14	0.1	1.172202e-09	6.479271e-12	0.1	1.172202e-09	5.490638e-14	0.1	1.172202e-09	1.262669e-14	0.1	1.172202e-09	3.669823e-18	0.1	1.172202e-09	3.754481e-17	0.1	1.172202e-09	1.349815e-17	0.1
1.30416e-09	4.777367054211318e-07	0.1	1.30416e-09	1.290267e-06	0.1	1.30416e-09	1.355614e-07	0.1	1.30416e-09	1.027509e-06	0.1	1.30416e-09	2.564607e-06	0.1	1.30416e-09	2.337012e-06	0.1	1.30416e-09	1.631025e-06	0.1	1.30416e-09	1.180948e-06	0.1	1.30416e-09	2.005551e-10	0.1	1.30416e-09	3.220801e-10	0.1	1.30416e-09	6.222959e-12	0.1	1.30416e-09	8.550212e-12	0.1	1.30416e-09	1.498133e-12	0.1	1.30416e-09	2.015843e-13	0.1	1.30416e-09	7.504093e-14	0.1	1.30416e-09	6.593196e-12	0.1	1.30416e-09	5.56548e-14	0.1	1.30416e-09	1.221255e-14	0.1	1.30416e-09	3.963537e-18	0.1	1.30416e-09	3.922423e-17	0.1	1.30416e-09	1.460228e-17	0.1
1.440799e-09	3.473902518729299e-07	0.1	1.440799e-09	1.308257e-06	0.1	1.440799e-09	1.351885e-07	0.1	1.440799e-09	1.010158e-06	0.1	1.440799e-09	2.635766e-06	0.1	1.440799e-09	2.391497e-06	0.1	1.440799e-09	1.659831e-06	0.1	1.440799e-09	1.165569e-06	0.1	1.440799e-09	2.032954e-10	0.1	1.440799e-09	3.265652e-10	0.1	1.440799e-09	6.25507e-12	0.1	1.440799e-09	8.75324e-12	0.1	1.440799e-09	1.520141e-12	0.1	1.440799e-09	2.043731e-13	0.1	1.440799e-09	7.708614e-14	0.1	1.440799e-09	6.678136e-12	0.1	1.440799e-09	5.613871e-14	0.1	1.440799e-09	1.172784e-14	0.1	1.440799e-09	4.220081e-18	0.1	1.440799e-09	4.052388e-17	0.1	1.440799e-09	1.557241e-17	0.1
1.577437e-09	2.526091178830171e-07	0.1	1.577437e-09	1.321452e-06	0.1	1.577437e-09	1.342209e-07	0.1	1.577437e-09	9.895034e-07	0.1	1.577437e-09	2.697009e-06	0.1	1.577437e-09	2.436549e-06	0.1	1.577437e-09	1.682746e-06	0.1	1.577437e-09	1.146163e-06	0.1	1.577437e-09	2.052858e-10	0.1	1.577437e-09	3.29852e-10	0.1	1.577437e-09	6.263404e-12	0.1	1.577437e-09	8.92588e-12	0.1	1.577437e-09	1.53663e-12	0.1	1.577437e-09	2.06411e-13	0.1	1.577437e-09	7.884509e-14	0.1	1.577437e-09	6.738691e-12	0.1	1.577437e-09	5.640794e-14	0.1	1.577437e-09	1.121482e-14	0.1	1.577437e-09	4.433371e-18	0.1	1.577437e-09	4.14754e-17	0.1	1.577437e-09	1.638432e-17	0.1
1.719632e-09	1.813240475145193e-07	0.1	1.719632e-09	1.331496e-06	0.1	1.719632e-09	1.327636e-07	0.1	1.719632e-09	9.660278e-07	0.1	1.719632e-09	2.752542e-06	0.1	1.719632e-09	2.475682e-06	0.1	1.719632e-09	1.702038e-06	0.1	1.719632e-09	1.123399e-06	0.1	1.719632e-09	2.067802e-10	0.1	1.719632e-09	3.323512e-10	0.1	1.719632e-09	6.254345e-12	0.1	1.719632e-09	9.081483e-12	0.1	1.719632e-09	1.549549e-12	0.1	1.719632e-09	2.079541e-13	0.1	1.719632e-09	8.044072e-14	0.1	1.719632e-09	6.783104e-12	0.1	1.719632e-09	5.65246e-14	0.1	1.719632e-09	1.06724e-14	0.1	1.719632e-09	4.615295e-18	0.1	1.719632e-09	4.218401e-17	0.1	1.719632e-09	1.708204e-17	0.1
1.884055e-09	1.235823007934187e-07	0.1	1.884055e-09	1.339781e-06	0.1	1.884055e-09	1.306845e-07	0.1	1.884055e-09	9.377907e-07	0.1	1.884055e-09	2.808634e-06	0.1	1.884055e-09	2.513326e-06	0.1	1.884055e-09	1.720196e-06	0.1	1.884055e-09	1.095418e-06	0.1	1.884055e-09	2.079867e-10	0.1	1.884055e-09	3.344096e-10	0.1	1.884055e-09	6.228583e-12	0.1	1.884055e-09	9.238803e-12	0.1	1.884055e-09	1.560666e-12	0.1	1.884055e-09	2.092172e-13	0.1	1.884055e-09	8.205556e-14	0.1	1.884055e-09	6.817857e-12	0.1	1.884055e-09	5.651397e-14	0.1	1.884055e-09	1.005377e-14	0.1	1.884055e-09	4.782465e-18	0.1	1.884055e-09	4.273909e-17	0.1	1.884055e-09	1.772917e-17	0.1
