Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.2658222	9.96185438046e-06	0.1	0.2658222	2.892518e-14	0.1	0.2658222	1.312785e-13	0.1	0.2658222	2.875825e-09	0.1	0.2658222	2.9038333400000002e-08	0.1	0.2658222	2.562908e-09	0.1	0.2658222	3.568493e-09	0.1
0.3187844	9.95696742933e-06	0.1	0.3187844	3.11421e-14	0.1	0.3187844	1.314262e-13	0.1	0.3187844	3.845033e-09	0.1	0.3187844	3.1727888299999994e-08	0.1	0.3187844	3.079539e-09	0.1	0.3187844	4.280242e-09	0.1
0.3853625	9.95180448096e-06	0.1	0.3853625	3.331535e-14	0.1	0.3853625	1.316182e-13	0.1	0.3853625	5.213783e-09	0.1	0.3853625	3.4056174e-08	0.1	0.3853625	3.652538e-09	0.1	0.3853625	5.173657e-09	0.1
0.4773412	9.945946544925299e-06	0.1	0.4773412	3.535346e-14	0.1	0.4773412	1.318953e-13	0.1	0.4773412	7.293947e-09	0.1	0.4773412	3.5976469000000005e-08	0.1	0.4773412	4.279544e-09	0.1	0.4773412	6.403144e-09	0.1
0.5913484	9.9399516054748e-06	0.1	0.5913484	3.684456e-14	0.1	0.5913484	1.322715e-13	0.1	0.5913484	1.002378e-08	0.1	0.5913484	3.7192331e-08	0.1	0.5913484	4.816968e-09	0.1	0.5913484	7.915023e-09	0.1
0.7288733	9.9337406682059e-06	0.1	0.7288733	3.786363e-14	0.1	0.7288733	1.327955e-13	0.1	0.7288733	1.333841e-08	0.1	0.7288733	3.7887865e-08	0.1	0.7288733	5.218383e-09	0.1	0.7288733	9.714332e-09	0.1
0.8663981	9.9281677244932e-06	0.1	0.8663981	3.853077e-14	0.1	0.8663981	1.334083e-13	0.1	0.8663981	1.652358e-08	0.1	0.8663981	3.8261232e-08	0.1	0.8663981	5.466935e-09	0.1	0.8663981	1.148023e-08	0.1
1.033206	9.921996786820299e-06	0.1	1.033206	3.91841e-14	0.1	1.033206	1.342711e-13	0.1	1.033206	2.008678e-08	0.1	1.033206	3.8574188999999996e-08	0.1	1.033206	5.672394e-09	0.1	1.033206	1.356893e-08	0.1
1.227903	9.9154938525006e-06	0.1	1.227903	3.988421e-14	0.1	1.227903	1.354284e-13	0.1	1.227903	2.374162e-08	0.1	1.227903	3.8883408e-08	0.1	1.227903	5.858319e-09	0.1	1.227903	1.592211e-08	0.1
1.456534	9.908768920423099e-06	0.1	1.456534	4.065961e-14	0.1	1.456534	1.369575e-13	0.1	1.456534	2.731188e-08	0.1	1.456534	3.9217479e-08	0.1	1.456534	6.04691e-09	0.1	1.456534	1.855424e-08	0.1
1.746528	9.901579993032e-06	0.1	1.746528	4.153516e-14	0.1	1.746528	1.39085e-13	0.1	1.746528	3.08034e-08	0.1	1.746528	3.9593939e-08	0.1	1.746528	6.254418e-09	0.1	1.746528	2.166821e-08	0.1
2.143831	9.893866070943401e-06	0.1	2.143831	4.247123e-14	0.1	2.143831	1.4217e-13	0.1	2.143831	3.406098e-08	0.1	2.143831	3.9998815000000004e-08	0.1	2.143831	6.476275e-09	0.1	2.143831	2.549718e-08	0.1
2.585106	9.887586134371401e-06	0.1	2.585106	4.316202e-14	0.1	2.585106	1.455847e-13	0.1	2.585106	3.622895e-08	0.1	2.585106	4.029992e-08	0.1	2.585106	6.64094e-09	0.1	2.585106	2.914343e-08	0.1
3.094965	9.8824651860935e-06	0.1	3.094965	4.362278e-14	0.1	3.094965	1.492416e-13	0.1	3.094965	3.758739e-08	0.1	3.094965	4.0502167000000005e-08	0.1	3.094965	6.751479e-09	0.1	3.094965	3.259358e-08	0.1
3.773612	9.8779642315536e-06	0.1	3.773612	4.391347e-14	0.1	3.773612	1.533399e-13	0.1	3.773612	3.841593e-08	0.1	3.773612	4.0630738999999995e-08	0.1	3.773612	6.821974e-09	0.1	3.773612	3.606665e-08	0.1
4.494455	9.8749722617728e-06	0.1	4.494455	4.403462e-14	0.1	4.494455	1.566364e-13	0.1	4.494455	3.875763e-08	0.1	4.494455	4.0684934e-08	0.1	4.494455	6.852013e-09	0.1	4.494455	3.863266e-08	0.1
5.308556	9.8729082826192e-06	0.1	5.308556	4.408279e-14	0.1	5.308556	1.592134e-13	0.1	5.308556	3.889493e-08	0.1	5.308556	4.0706921e-08	0.1	5.308556	6.864483e-09	0.1	5.308556	4.052471e-08	0.1
6.230052	9.871555296284499e-06	0.1	6.230052	4.40994e-14	0.1	6.230052	1.610443e-13	0.1	6.230052	3.89439e-08	0.1	6.230052	4.0714818000000006e-08	0.1	6.230052	6.869171e-09	0.1	6.230052	4.181665e-08	0.1
7.332441	9.8706923050008e-06	0.1	7.332441	4.410442e-14	0.1	7.332441	1.6227e-13	0.1	7.332441	3.89599e-08	0.1	7.332441	4.0717441e-08	0.1	7.332441	6.870862e-09	0.1	7.332441	4.265955e-08	0.1
8.70284	9.8701923100508e-06	0.1	8.70284	4.410562e-14	0.1	8.70284	1.629995e-13	0.1	8.70284	3.896449e-08	0.1	8.70284	4.0718209e-08	0.1	8.70284	6.871442e-09	0.1	8.70284	4.31533e-08	0.1
