Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
6.089997	9.762736419072799e-06	0.1	6.089997	1.0960539e-108	0.1	6.089997	1.541046e-14	0.1	6.089997	7.086972e-08	0.1	6.089997	9.8288631e-08	0.1	6.089997	1.761953e-08	0.1	6.089997	5.038345e-08	0.1
7.144676	9.7442166335349e-06	0.1	7.144676	1.2840959999999999e-108	0.1	7.144676	1.541865e-14	0.1	7.144676	7.981967e-08	0.1	7.144676	9.9191151e-08	0.1	7.144676	1.821556e-08	0.1	7.144676	5.84545e-08	0.1
8.387828	9.7255478258256e-06	0.1	8.387828	1.5053178e-108	0.1	8.387828	1.543707e-14	0.1	8.387828	8.783933e-08	0.1	8.387828	1.0011292900000001e-07	0.1	8.387828	1.881759e-08	0.1	8.387828	6.757995e-08	0.1
9.958369	9.7061530255941e-06	0.1	9.958369	1.7842503e-108	0.1	9.958369	1.547099e-14	0.1	9.958369	9.487232e-08	0.1	9.958369	1.0101757799999999e-07	0.1	9.958369	1.940633e-08	0.1	9.958369	7.844797e-08	0.1
11.66765	9.6892571996229e-06	0.1	11.66765	2.0872578e-108	0.1	11.66765	1.551736e-14	0.1	11.66765	9.972632e-08	0.1	11.66765	1.01693039e-07	0.1	11.66765	1.984713e-08	0.1	11.66765	8.937405e-08	0.1
13.58504	9.6741773549469e-06	0.1	13.58504	2.4265977e-108	0.1	13.58504	1.557614e-14	0.1	13.58504	1.02944e-07	0.1	13.58504	1.02157934e-07	0.1	13.58504	2.015468e-08	0.1	13.58504	1.004632e-07	0.1
16.13967	9.658580515596e-06	0.1	16.13967	2.8779963e-108	0.1	16.13967	1.565815e-14	0.1	16.13967	1.05154e-07	0.1	16.13967	1.02475074e-07	0.1	16.13967	2.037271e-08	0.1	16.13967	1.133159e-07	0.1
18.69429	9.646585674465601e-06	0.1	18.69429	3.328755e-108	0.1	18.69429	1.573764e-14	0.1	18.69429	1.061585e-07	0.1	18.69429	1.02608445e-07	0.1	18.69429	2.047351e-08	0.1	18.69429	1.240711e-07	0.1
21.66556	9.6358657859536e-06	0.1	21.66556	3.852414e-108	0.1	21.66556	1.582119e-14	0.1	21.66556	1.066506e-07	0.1	21.66556	1.02660656e-07	0.1	21.66556	2.052324e-08	0.1	21.66556	1.341972e-07	0.1
24.86407	9.627194876132e-06	0.1	24.86407	4.415556e-108	0.1	24.86407	1.589719e-14	0.1	24.86407	1.068445e-07	0.1	24.86407	1.0266885600000001e-07	0.1	24.86407	2.054296e-08	0.1	24.86407	1.426458e-07	0.1
28.55488	9.6199219517712e-06	0.1	28.55488	5.06484e-108	0.1	28.55488	1.596648e-14	0.1	28.55488	1.069121e-07	0.1	28.55488	1.02659993e-07	0.1	28.55488	2.054996e-08	0.1	28.55488	1.498532e-07	0.1
33.10978	9.6138290151384e-06	0.1	33.10978	5.865576e-108	0.1	33.10978	1.602818e-14	0.1	33.10978	1.069265e-07	0.1	33.10978	1.02645717e-07	0.1	33.10978	2.055163e-08	0.1	33.10978	1.559441e-07	0.1
38.51718	9.6093510617096e-06	0.1	38.51718	6.815655e-108	0.1	38.51718	1.607556e-14	0.1	38.51718	1.069227e-07	0.1	38.51718	1.02633026e-07	0.1	38.51718	2.055147e-08	0.1	38.51718	1.604391e-07	0.1
44.87926	9.6063960924416e-06	0.1	44.87926	7.933044e-108	0.1	44.87926	1.610772e-14	0.1	44.87926	1.069167e-07	0.1	44.87926	1.02624173e-07	0.1	44.87926	2.055105e-08	0.1	44.87926	1.634092e-07	0.1
53.20338	9.6045291118584e-06	0.1	53.20338	9.394674e-108	0.1	53.20338	1.61284e-14	0.1	53.20338	1.069123e-07	0.1	53.20338	1.02618534e-07	0.1	53.20338	2.055074e-08	0.1	53.20338	1.65287e-07	0.1
61.52751	9.603728120188799e-06	0.1	61.52751	1.0856109e-107	0.1	61.52751	1.613735e-14	0.1	61.52751	1.069104e-07	0.1	61.52751	1.02616124e-07	0.1	61.52751	2.055061e-08	0.1	61.52751	1.660919e-07	0.1
