Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
3.044623	9.4764594961305e-06	0.1	3.044623	4.889226e-109	0.1	3.044623	1.629742e-109	0.1	3.044623	1.535096e-07	0.1	3.044623	2.0802243e-07	0.1	3.044623	4.24378e-08	0.1	3.044623	1.19459e-07	0.1
3.489903	9.4393409419254e-06	0.1	3.489903	5.589057e-109	0.1	3.489903	1.863019e-109	0.1	3.489903	1.71309e-07	0.1	3.489903	2.0955135999999998e-07	0.1	3.489903	4.369763e-08	0.1	3.489903	1.359886e-07	0.1
4.063725	9.3969863908884e-06	0.1	4.063725	6.487110000000001e-109	0.1	4.063725	2.16237e-109	0.1	4.063725	1.896526e-07	0.1	4.063725	2.1133795e-07	0.1	4.063725	4.514619e-08	0.1	4.063725	1.567633e-07	0.1
4.730038	9.354735838749e-06	0.1	4.730038	7.525221000000001e-109	0.1	4.730038	2.508407e-109	0.1	4.730038	2.054704e-07	0.1	4.730038	2.1306469e-07	0.1	4.730038	4.654004e-08	0.1	4.730038	1.800759e-07	0.1
5.458013	9.315701320929299e-06	0.1	5.458013	8.654487e-109	0.1	5.458013	2.884829e-109	0.1	5.458013	2.175355e-07	0.1	5.458013	2.1448553999999998e-07	0.1	5.458013	4.769726e-08	0.1	5.458013	2.044658e-07	0.1
6.302831	9.277745727058498e-06	0.1	6.302831	9.959598e-109	0.1	6.302831	3.319866e-109	0.1	6.302831	2.266714e-07	0.1	6.302831	2.1558894e-07	0.1	6.302831	4.862481e-08	0.1	6.302831	2.312549e-07	0.1
7.268336	9.241610189532001e-06	0.1	7.268336	1.144521e-108	0.1	7.268336	3.81507e-109	0.1	7.268336	2.329168e-07	0.1	7.268336	2.1630783e-07	0.1	7.268336	4.927914e-08	0.1	7.268336	2.597714e-07	0.1
8.371053	9.2072265608792e-06	0.1	8.371053	1.3135490999999998e-108	0.1	8.371053	4.378497e-109	0.1	8.371053	2.367811e-07	0.1	8.371053	2.1667231e-07	0.1	8.371053	4.968566e-08	0.1	8.371053	2.895193e-07	0.1
9.797268	9.1706239561916e-06	0.1	9.797268	1.5313206e-108	0.1	9.797268	5.104402e-109	0.1	9.797268	2.390541e-07	0.1	9.797268	2.167571e-07	0.1	9.797268	4.991565e-08	0.1	9.797268	3.235343e-07	0.1
11.22348	9.1406613657051e-06	0.1	11.22348	1.7483069999999998e-108	0.1	11.22348	5.82769e-109	0.1	11.22348	2.398812e-07	0.1	11.22348	2.1665038e-07	0.1	11.22348	4.99869e-08	0.1	11.22348	3.527051e-07	0.1
12.6497	9.1159256353275e-06	0.1	12.6497	1.9646472000000003e-108	0.1	12.6497	6.548824e-109	0.1	12.6497	2.400974e-07	0.1	12.6497	2.1648212e-07	0.1	12.6497	4.99924e-08	0.1	12.6497	3.77388e-07	0.1
14.36525	9.0918128981592e-06	0.1	14.36525	2.2241772e-108	0.1	14.36525	7.413924e-109	0.1	14.36525	2.400508e-07	0.1	14.36525	2.1627422999999998e-07	0.1	14.36525	4.996847e-08	0.1	14.36525	4.017788e-07	0.1
16.31146	9.070525130198399e-06	0.1	16.31146	2.5178682e-108	0.1	16.31146	8.392894e-109	0.1	16.31146	2.398825e-07	0.1	16.31146	2.1606950000000001e-07	0.1	16.31146	4.993306e-08	0.1	16.31146	4.234758e-07	0.1
18.53869	9.052386327913501e-06	0.1	18.53869	2.8532358e-108	0.1	18.53869	9.510786e-109	0.1	18.53869	2.39686e-07	0.1	18.53869	2.1588676e-07	0.1	18.53869	4.989714e-08	0.1	18.53869	4.420293e-07	0.1
21.27487	9.036869593341001e-06	0.1	21.27487	3.2644709999999998e-108	0.1	21.27487	1.088157e-108	0.1	21.27487	2.394977e-07	0.1	21.27487	2.1572774999999998e-07	0.1	21.27487	4.986438e-08	0.1	21.27487	4.579251e-07	0.1
24.66877	9.024721726969e-06	0.1	24.66877	3.773781e-108	0.1	24.66877	1.257927e-108	0.1	24.66877	2.393441e-07	0.1	24.66877	2.1560267e-07	0.1	24.66877	4.983822e-08	0.1	24.66877	4.703782e-07	0.1
28.87906	9.016314819446001e-06	0.1	28.87906	4.4048850000000005e-108	0.1	28.87906	1.468295e-108	0.1	28.87906	2.392365e-07	0.1	28.87906	2.1551616e-07	0.1	28.87906	4.982008e-08	0.1	28.87906	4.789975e-07	0.1
34.06728	9.011333874237001e-06	0.1	34.06728	5.182014e-108	0.1	34.06728	1.727338e-108	0.1	34.06728	2.391726e-07	0.1	34.06728	2.1546496e-07	0.1	34.06728	4.980936e-08	0.1	34.06728	4.841043e-07	0.1
39.25549	9.009155898195001e-06	0.1	39.25549	5.958846e-108	0.1	39.25549	1.986282e-108	0.1	39.25549	2.391447e-07	0.1	39.25549	2.1544258000000002e-07	0.1	39.25549	4.980468e-08	0.1	39.25549	4.863372e-07	0.1
