Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
1.106344e-10	0.13979989382	0.1	1.106344e-10	0.18560447	0.1	1.106344e-10	0.001109464	0.1	1.106344e-10	0.334434	0.1	1.106344e-10	1.662492e-05	0.1
1.156704e-10	0.12834905451	0.1	1.156704e-10	0.18815971999999997	0.1	1.156704e-10	0.001165186	0.1	1.156704e-10	0.338845	0.1	1.156704e-10	1.685499e-05	0.1
1.207065e-10	0.11785649023	0.1	1.207065e-10	0.19050500999999997	0.1	1.207065e-10	0.001220413	0.1	1.207065e-10	0.3428841	0.1	1.207065e-10	1.706618e-05	0.1
1.259468e-10	0.10786595367999999	0.1	1.259468e-10	0.19274182	0.1	1.259468e-10	0.0012773	0.1	1.259468e-10	0.3467274	0.1	1.259468e-10	1.726763e-05	0.1
1.320041e-10	0.09738688482	0.1	1.320041e-10	0.1950923	0.1	1.320041e-10	0.001342254	0.1	1.320041e-10	0.3507554	0.1	1.320041e-10	1.747932e-05	0.1
1.380613e-10	0.08794186388	0.1	1.380613e-10	0.19721507	0.1	1.380613e-10	0.001406286	0.1	1.380613e-10	0.3543827	0.1	1.380613e-10	1.767049e-05	0.1
1.441186e-10	0.07942569529	0.1	1.441186e-10	0.19913291	0.1	1.441186e-10	0.001469335	0.1	1.441186e-10	0.3576505	0.1	1.441186e-10	1.784316e-05	0.1
1.501759e-10	0.07174448894	0.1	1.501759e-10	0.20086614	0.1	1.501759e-10	0.00153135	0.1	1.501759e-10	0.3605951	0.1	1.501759e-10	1.799916e-05	0.1
1.562332e-10	0.06481433358	0.1	1.562332e-10	0.20243302000000002	0.1	1.562332e-10	0.001592285	0.1	1.562332e-10	0.3632493	0.1	1.562332e-10	1.814013e-05	0.1
1.622905e-10	0.05856013835	0.1	1.622905e-10	0.20385007	0.1	1.622905e-10	0.001652103	0.1	1.622905e-10	0.3656422	0.1	1.622905e-10	1.826753e-05	0.1
1.683477e-10	0.05291466436	0.1	1.683477e-10	0.20513194	0.1	1.683477e-10	0.001710771	0.1	1.683477e-10	0.3677999	0.1	1.683477e-10	1.83827e-05	0.1
1.74405e-10	0.04781759326	0.1	1.74405e-10	0.20629172	0.1	1.74405e-10	0.001768263	0.1	1.74405e-10	0.3697459	0.1	1.74405e-10	1.848682e-05	0.1
1.804623e-10	0.04321483291	0.1	1.804623e-10	0.20734142	0.1	1.804623e-10	0.001824557	0.1	1.804623e-10	0.3715011	0.1	1.804623e-10	1.858095e-05	0.1
1.872468e-10	0.03858648164	0.1	1.872468e-10	0.20839944	0.1	1.872468e-10	0.001886165	0.1	1.872468e-10	0.3732639	0.1	1.872468e-10	1.867573e-05	0.1
1.945162e-10	0.03417880407	0.1	1.945162e-10	0.20940980999999997	0.1	1.945162e-10	0.001950466	0.1	1.945162e-10	0.3749402	0.1	1.945162e-10	1.876609e-05	0.1
2.017855e-10	0.030276807760000003	0.1	2.017855e-10	0.21030701000000002	0.1	2.017855e-10	0.002012983	0.1	2.017855e-10	0.3764217	0.1	2.017855e-10	1.884619e-05	0.1
2.090549e-10	0.02682192529	0.1	2.090549e-10	0.21110388000000002	0.1	2.090549e-10	0.00207371	0.1	2.090549e-10	0.3777311	0.1	2.090549e-10	1.891719e-05	0.1
2.163242e-10	0.023762533029999998	0.1	2.163242e-10	0.21181183999999997	0.1	2.163242e-10	0.002132649	0.1	2.163242e-10	0.3788885	0.1	2.163242e-10	1.898012e-05	0.1
2.235936e-10	0.02105305172	0.1	2.235936e-10	0.21244097	0.1	2.235936e-10	0.002189806	0.1	2.235936e-10	0.3799114	0.1	2.235936e-10	1.903591e-05	0.1
2.308629e-10	0.018653235060000002	0.1	2.308629e-10	0.2130003	0.1	2.308629e-10	0.002245192	0.1	2.308629e-10	0.3808155	0.1	2.308629e-10	1.908537e-05	0.1
2.381323e-10	0.016527515381000002	0.1	2.381323e-10	0.21349775	0.1	2.381323e-10	0.002298824	0.1	2.381323e-10	0.3816145	0.1	2.381323e-10	1.912922e-05	0.1
2.454017e-10	0.014644456346	0.1	2.454017e-10	0.21394021	0.1	2.454017e-10	0.002350724	0.1	2.454017e-10	0.3823204	0.1	2.454017e-10	1.916809e-05	0.1
2.52671e-10	0.012976259698	0.1	2.52671e-10	0.21433388	0.1	2.52671e-10	0.002400916	0.1	2.52671e-10	0.3829441	0.1	2.52671e-10	1.920256e-05	0.1
2.611109e-10	0.011276628556	0.1	2.611109e-10	0.21473716	0.1	2.611109e-10	0.002457083	0.1	2.611109e-10	0.3835776	0.1	2.611109e-10	1.923769e-05	0.1
