Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
616.9253	0.9999934234	0.1	616.9253	3.2452414280000002e-06	0.1	616.9253	3.54167642897e-17	0.1	616.9253	2.7055461769999997e-10	0.1
686.9987	0.9999931411999999	0.1	686.9987	3.6143892656e-06	0.1	686.9987	3.9306202682400003e-17	0.1	686.9987	2.70517481e-10	0.1
750.3229	0.9999927393999999	0.1	750.3229	3.9477425396e-06	0.1	750.3229	4.28192199207e-17	0.1	750.3229	2.704886091e-10	0.1
779.7353	0.9999925579000001	0.1	779.7353	4.1025099965999995e-06	0.1	779.7353	4.4449923693900004e-17	0.1	779.7353	2.704765374e-10	0.1
838.5599	0.9999921895999999	0.1	838.5599	4.4119202248e-06	0.1	838.5599	4.7710578332e-17	0.1	838.5599	2.70454598e-10	0.1
918.1237	0.9999918295	0.1	918.1237	4.830194535200001e-06	0.1	918.1237	5.21182928104e-17	0.1	918.1237	2.704292424e-10	0.1
1002.872	0.9999914224999998	0.1	1002.872	5.275490381e-06	0.1	1002.872	5.68109660384e-17	0.1	1002.872	2.70406742e-10	0.1
1154.209	0.9999905853	0.1	1154.209	6.0701855523999995e-06	0.1	1154.209	6.51856744226e-17	0.1	1154.209	2.703758264e-10	0.1
1305.546	0.999989827	0.1	1305.546	6.864421474e-06	0.1	1305.546	7.355540282019999e-17	0.1	1305.546	2.703537468e-10	0.1
1456.883	0.9999891636999999	0.1	1456.883	7.6583161716e-06	0.1	1456.883	8.19209981541e-17	0.1	1456.883	2.703380285e-10	0.1
1608.22	0.9999883598000001	0.1	1608.22	8.45198191e-06	0.1	1608.22	9.02837304646e-17	0.1	1608.22	2.703267883e-10	0.1
1736.857	0.9999876458999999	0.1	1736.857	9.126457865e-06	0.1	1736.857	9.73902192135e-17	0.1	1736.857	2.703198658e-10	0.1
1774.691	0.9999872898	0.1	1774.691	9.324830419e-06	0.1	1774.691	9.948020876369999e-17	0.1	1774.691	2.703181127e-10	0.1
1834.944	0.9999870653999999	0.1	1834.944	9.640708266e-06	0.1	1834.944	1.028086688836e-16	0.1	1834.944	2.703156783e-10	0.1
1953.486	0.9999865342999998	0.1	1953.486	1.0262142181e-05	0.1	1953.486	1.093560663022e-16	0.1	1953.486	2.703117512e-10	0.1
2105.26	0.9999856127	0.1	2105.26	1.1057713286e-05	0.1	2105.26	1.17737852767e-16	0.1	2105.26	2.703079644e-10	0.1
2306.685	0.9999845700999999	0.1	2306.685	1.2113461333e-05	0.1	2306.685	1.288603837354e-16	0.1	2306.685	2.703045783e-10	0.1
2460.189	0.9999838538	0.1	2460.189	1.2917998521000002e-05	0.1	2460.189	1.373362497685e-16	0.1	2460.189	2.70302815e-10	0.1
2601.213	0.9999830662000001	0.1	2601.213	1.3657092059e-05	0.1	2601.213	1.4512250965930002e-16	0.1	2601.213	2.703016029e-10	0.1
2794.649	0.9999820584	0.1	2794.649	1.4670858139999998e-05	0.1	2794.649	1.5580219395700002e-16	0.1	2794.649	2.703003907e-10	0.1
2872.024	0.999981629	0.1	2872.024	1.5076351462e-05	0.1	2872.024	1.6007390169099999e-16	0.1	2872.024	2.703001e-10	0.1
2939.727	0.9999812993999999	0.1	2939.727	1.5431160019000002e-05	0.1	2939.727	1.6381169619e-16	0.1	2939.727	2.702998295e-10	0.1
3049.192	0.9999807598999999	0.1	3049.192	1.6004827267999998e-05	0.1	3049.192	1.6985498956999998e-16	0.1	3049.192	2.702994288e-10	0.1
