Batch	m_SP	21	N1a_L	C5H5	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																							
1.000694e-09	2.0685433547717903e-06	0.1	1.000694e-09	3.681692e-06	0.1	1.000694e-09	8.517763e-08	0.1	1.000694e-09	6.179976e-07	0.1	1.000694e-09	1.603481e-06	0.1	1.000694e-09	1.597815e-06	0.1	1.000694e-09	1.327011e-06	0.1	1.000694e-09	8.566968e-07	0.1	1.000694e-09	4.617776e-10	0.1	1.000694e-09	1.791245e-09	0.1	1.000694e-09	4.615733e-11	0.1	1.000694e-09	7.297803e-11	0.1	1.000694e-09	1.534624e-11	0.1	1.000694e-09	2.443023e-12	0.1	1.000694e-09	1.166685e-12	0.1	1.000694e-09	5.585313e-11	0.1	1.000694e-09	7.960517e-13	0.1	1.000694e-09	1.588307e-13	0.1	1.000694e-09	7.024488e-15	0.1	1.000694e-09	7.441815e-14	0.1	1.000694e-09	2.27781e-14	0.1
1.163183e-09	1.6017830299980602e-06	0.1	1.163183e-09	3.910184e-06	0.1	1.163183e-09	8.810927e-08	0.1	1.163183e-09	6.346499e-07	0.1	1.163183e-09	1.73215e-06	0.1	1.163183e-09	1.705075e-06	0.1	1.163183e-09	1.408587e-06	0.1	1.163183e-09	8.719856e-07	0.1	1.163183e-09	4.876038e-10	0.1	1.163183e-09	1.899958e-09	0.1	1.163183e-09	4.86814e-11	0.1	1.163183e-09	7.937245e-11	0.1	1.163183e-09	1.647831e-11	0.1	1.163183e-09	2.603831e-12	0.1	1.163183e-09	1.273115e-12	0.1	1.163183e-09	5.966109e-11	0.1	1.163183e-09	8.411255e-13	0.1	1.163183e-09	1.580835e-13	0.1	1.163183e-09	8.396043e-15	0.1	1.163183e-09	8.554879e-14	0.1	1.163183e-09	2.7249e-14	0.1
1.325673e-09	1.2403947607149e-06	0.1	1.325673e-09	4.09135e-06	0.1	1.325673e-09	8.981674e-08	0.1	1.325673e-09	6.436843e-07	0.1	1.325673e-09	1.839468e-06	0.1	1.325673e-09	1.789383e-06	0.1	1.325673e-09	1.472371e-06	0.1	1.325673e-09	8.765336e-07	0.1	1.325673e-09	5.071126e-10	0.1	1.325673e-09	1.98529e-09	0.1	1.325673e-09	5.064426e-11	0.1	1.325673e-09	8.496202e-11	0.1	1.325673e-09	1.743923e-11	0.1	1.325673e-09	2.734778e-12	0.1	1.325673e-09	1.366685e-12	0.1	1.325673e-09	6.282674e-11	0.1	1.325673e-09	8.764059e-13	0.1	1.325673e-09	1.559325e-13	0.1	1.325673e-09	9.678398e-15	0.1	1.325673e-09	9.513433e-14	0.1	1.325673e-09	3.143962e-14	0.1
1.488163e-09	9.60581310683866e-07	0.1	1.488163e-09	4.235883e-06	0.1	1.488163e-09	9.064429e-08	0.1	1.488163e-09	6.475967e-07	0.1	1.488163e-09	1.929021e-06	0.1	1.488163e-09	1.855201e-06	0.1	1.488163e-09	1.52218e-06	0.1	1.488163e-09	8.740764e-07	0.1	1.488163e-09	5.217308e-10	0.1	1.488163e-09	2.052517e-09	0.1	1.488163e-09	5.219537e-11	0.1	1.488163e-09	8.989721e-11	0.1	1.488163e-09	1.826886e-11	0.1	1.488163e-09	2.84271e-12	0.1	1.488163e-09	1.449716e-12	0.1	1.488163e-09	6.550502e-11	0.1	1.488163e-09	9.044219e-13	0.1	1.488163e-09	1.531574e-13	0.1	1.488163e-09	1.085845e-14	0.1	1.488163e-09	1.032749e-13	0.1	1.488163e-09	3.530728e-14	0.1
1.663747e-09	7.2875672124162e-07	0.1	1.663747e-09	4.360387e-06	0.1	1.663747e-09	9.084898e-08	0.1	1.663747e-09	6.481027e-07	0.1	1.663747e-09	2.009241e-06	0.1	1.663747e-09	1.909733e-06	0.1	1.663747e-09	1.56372e-06	0.1	1.663747e-09	8.66575e-07	0.1	1.663747e-09	5.332994e-10	0.1	1.663747e-09	2.109496e-09	0.1	1.663747e-09	5.35378e-11	0.1	1.663747e-09	9.463345e-11	0.1	1.663747e-09	1.905312e-11	0.1	1.663747e-09	2.939539e-12	0.1	1.663747e-09	1.529775e-12	0.1	1.663747e-09	6.798751e-11	0.1	1.663747e-09	9.287386e-13	0.1	1.663747e-09	1.500295e-13	0.1	1.663747e-09	1.201324e-14	0.1	1.663747e-09	1.106241e-13	0.1	1.663747e-09	3.910573e-14	0.1
1.858972e-09	5.36094758432148e-07	0.1	1.858972e-09	4.469584e-06	0.1	1.858972e-09	9.052253e-08	0.1	1.858972e-09	6.459444e-07	0.1	1.858972e-09	2.081892e-06	0.1	1.858972e-09	1.954509e-06	0.1	1.858972e-09	1.59835e-06	0.1	1.858972e-09	8.550045e-07	0.1	1.858972e-09	5.422641e-10	0.1	1.858972e-09	2.158383e-09	0.1	1.858972e-09	5.474687e-11	0.1	1.858972e-09	9.931515e-11	0.1	1.858972e-09	1.982317e-11	0.1	1.858972e-09	3.02904e-12	0.1	1.858972e-09	1.6093e-12	0.1	1.858972e-09	7.037863e-11	0.1	1.858972e-09	9.506489e-13	0.1	1.858972e-09	1.468348e-13	0.1	1.858972e-09	1.315216e-14	0.1	1.858972e-09	1.172868e-13	0.1	1.858972e-09	4.28695e-14	0.1
2.054198e-09	3.9439758473772605e-07	0.1	2.054198e-09	4.555885e-06	0.1	2.054198e-09	8.984268e-08	0.1	2.054198e-09	6.422695e-07	0.1	2.054198e-09	2.140428e-06	0.1	2.054198e-09	1.986462e-06	0.1	2.054198e-09	1.623724e-06	0.1	2.054198e-09	8.419957e-07	0.1	2.054198e-09	5.481819e-10	0.1	2.054198e-09	2.19593e-09	0.1	2.054198e-09	5.575682e-11	0.1	2.054198e-09	1.035077e-10	0.1	2.054198e-09	2.051511e-11	0.1	2.054198e-09	3.104437e-12	0.1	2.054198e-09	1.680882e-12	0.1	2.054198e-09	7.249105e-11	0.1	2.054198e-09	9.689116e-13	0.1	2.054198e-09	1.44198e-13	0.1	2.054198e-09	1.414658e-14	0.1	2.054198e-09	1.226407e-13	0.1	2.054198e-09	4.617499e-14	0.1
2.249424e-09	2.901792358587339e-07	0.1	2.249424e-09	4.625338e-06	0.1	2.249424e-09	8.897464e-08	0.1	2.249424e-09	6.379635e-07	0.1	2.249424e-09	2.187598e-06	0.1	2.249424e-09	2.008714e-06	0.1	2.249424e-09	1.642115e-06	0.1	2.249424e-09	8.288116e-07	0.1	2.249424e-09	5.518651e-10	0.1	2.249424e-09	2.225124e-09	0.1	2.249424e-09	5.664008e-11	0.1	2.249424e-09	1.073133e-10	0.1	2.249424e-09	2.115131e-11	0.1	2.249424e-09	3.169571e-12	0.1	2.249424e-09	1.7462e-12	0.1	2.249424e-09	7.440749e-11	0.1	2.249424e-09	9.848274e-13	0.1	2.249424e-09	1.42229e-13	0.1	2.249424e-09	1.500873e-14	0.1	2.249424e-09	1.269465e-13	0.1	2.249424e-09	4.906088e-14	0.1
2.469338e-09	2.0540077446058346e-07	0.1	2.469338e-09	4.688898e-06	0.1	2.469338e-09	8.790817e-08	0.1	2.469338e-09	6.330141e-07	0.1	2.469338e-09	2.229846e-06	0.1	2.469338e-09	2.025145e-06	0.1	2.469338e-09	1.656576e-06	0.1	2.469338e-09	8.146535e-07	0.1	2.469338e-09	5.540782e-10	0.1	2.469338e-09	2.250723e-09	0.1	2.469338e-09	5.754503e-11	0.1	2.469338e-09	1.112353e-10	0.1	2.469338e-09	2.18215e-11	0.1	2.469338e-09	3.23414e-12	0.1	2.469338e-09	1.813914e-12	0.1	2.469338e-09	7.64051e-11	0.1	2.469338e-09	1.001081e-12	0.1	2.469338e-09	1.408245e-13	0.1	2.469338e-09	1.583892e-14	0.1	2.469338e-09	1.30818e-13	0.1	2.469338e-09	5.186441e-14	0.1
2.705711e-09	1.4170664869996482e-07	0.1	2.705711e-09	4.744856e-06	0.1	2.705711e-09	8.676509e-08	0.1	2.705711e-09	6.280252e-07	0.1	2.705711e-09	2.2651e-06	0.1	2.705711e-09	2.035428e-06	0.1	2.705711e-09	1.666683e-06	0.1	2.705711e-09	8.008275e-07	0.1	2.705711e-09	5.548408e-10	0.1	2.705711e-09	2.272087e-09	0.1	2.705711e-09	5.846272e-11	0.1	2.705711e-09	1.151154e-10	0.1	2.705711e-09	2.250524e-11	0.1	2.705711e-09	3.296292e-12	0.1	2.705711e-09	1.881364e-12	0.1	2.705711e-09	7.842646e-11	0.1	2.705711e-09	1.017548e-12	0.1	2.705711e-09	1.402068e-13	0.1	2.705711e-09	1.658702e-14	0.1	2.705711e-09	1.34105e-13	0.1	2.705711e-09	5.44203e-14	0.1
