Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.03806099	9.5712724577312e-06	0.1	0.03806099	5.661162e-110	0.1	0.03806099	1.887054e-110	0.1	0.03806099	3.164311e-08	0.1	0.03806099	3.0468919e-07	0.1	0.03806099	3.753371e-08	0.1	0.03806099	5.47496e-08	0.1
0.04727684	9.5055671904965e-06	0.1	0.04727684	7.000101e-110	0.1	0.04727684	2.333367e-110	0.1	0.04727684	4.633975e-08	0.1	0.04727684	3.3265284000000004e-07	0.1	0.04727684	4.739091e-08	0.1	0.04727684	6.793284e-08	0.1
0.05649269	9.449656832575799e-06	0.1	0.05649269	8.330540999999999e-110	0.1	0.05649269	2.776847e-110	0.1	0.05649269	6.311905e-08	0.1	0.05649269	3.5022428e-07	0.1	0.05649269	5.578695e-08	0.1	0.05649269	8.109059e-08	0.1
0.06570854	9.4005913526754e-06	0.1	0.06570854	9.653643e-110	0.1	0.06570854	3.217881e-110	0.1	0.06570854	8.134883e-08	0.1	0.06570854	3.6118094000000003e-07	0.1	0.06570854	6.254157e-08	0.1	0.06570854	9.421126e-08	0.1
0.07732948	9.3452520047336e-06	0.1	0.07732948	1.1312793e-109	0.1	0.07732948	3.770931e-110	0.1	0.07732948	1.055527e-07	0.1	0.07732948	3.6942629e-07	0.1	0.07732948	6.895005e-08	0.1	0.07732948	1.106876e-07	0.1
0.08895042	9.294742545190599e-06	0.1	0.08895042	1.2962607e-109	0.1	0.08895042	4.320869e-110	0.1	0.08895042	1.303063e-07	0.1	0.08895042	3.7421926e-07	0.1	0.08895042	7.352314e-08	0.1	0.08895042	1.270735e-07	0.1
0.1005714	9.247521125693201e-06	0.1	0.1005714	1.4603784e-109	0.1	0.1005714	4.867928e-110	0.1	0.1005714	1.549671e-07	0.1	0.1005714	3.7720011e-07	0.1	0.1005714	7.681517e-08	0.1	0.1005714	1.433581e-07	0.1
0.1141283	9.1954916876172e-06	0.1	0.1141283	1.6508124000000001e-109	0.1	0.1141283	5.502708e-110	0.1	0.1141283	1.830203e-07	0.1	0.1141283	3.7951124e-07	0.1	0.1141283	7.961807e-08	0.1	0.1141283	1.622177e-07	0.1
0.1281692	9.1444083248628e-06	0.1	0.1281692	1.8469428e-109	0.1	0.1281692	6.156476e-110	0.1	0.1281692	2.107769e-07	0.1	0.1281692	3.812605e-07	0.1	0.1281692	8.182363e-08	0.1	0.1281692	1.815859e-07	0.1
0.1454583	9.0849459730095e-06	0.1	0.1454583	2.0869875000000002e-109	0.1	0.1454583	6.956625e-110	0.1	0.1454583	2.426629e-07	0.1	0.1454583	3.8302479e-07	0.1	0.1454583	8.402535e-08	0.1	0.1454583	2.051952e-07	0.1
0.165163	9.021495762455e-06	0.1	0.165163	2.3587236e-109	0.1	0.165163	7.862412e-110	0.1	0.165163	2.755483e-07	0.1	0.165163	3.8483581000000004e-07	0.1	0.165163	8.620223e-08	0.1	0.165163	2.317696e-07	0.1
0.1875365	8.954825495836e-06	0.1	0.1875365	2.6650425e-109	0.1	0.1875365	8.883475e-110	0.1	0.1875365	3.08271e-07	0.1	0.1875365	3.8679184999999997e-07	0.1	0.1875365	8.846323e-08	0.1	0.1875365	2.614988e-07	0.1
0.2141436	8.8826744012197e-06	0.1	0.2141436	3.026505e-109	0.1	0.2141436	1.008835e-109	0.1	0.2141436	3.410184e-07	0.1	0.2141436	3.8899642999999997e-07	0.1	0.2141436	9.094024e-08	0.1	0.2141436	2.96218e-07	0.1
0.2457158	8.806424366942401e-06	0.1	0.2457158	3.451842e-109	0.1	0.2457158	1.150614e-109	0.1	0.2457158	3.720384e-07	0.1	0.2457158	3.9134703000000005e-07	0.1	0.2457158	9.354843e-08	0.1	0.2457158	3.36487e-07	0.1
0.281466	8.7309673389542e-06	0.1	0.281466	3.929331e-109	0.1	0.281466	1.309777e-109	0.1	0.281466	3.985296e-07	0.1	0.281466	3.9353123e-07	0.1	0.281466	9.599867e-08	0.1	0.281466	3.808167e-07	0.1
0.3216215	8.6577751660351e-06	0.1	0.3216215	4.461108e-109	0.1	0.3216215	1.487036e-109	0.1	0.3216215	4.197201e-07	0.1	0.3216215	3.9531385e-07	0.1	0.3216215	9.810257e-08	0.1	0.3216215	4.289311e-07	0.1
0.365346	8.5891790822422e-06	0.1	0.365346	5.0354310000000005e-109	0.1	0.365346	1.678477e-109	0.1	0.365346	4.352291e-07	0.1	0.365346	3.9650940999999997e-07	0.1	0.365346	9.970767e-08	0.1	0.365346	4.792153e-07	0.1
0.4144241	8.52276198711e-06	0.1	0.4144241	5.675031e-109	0.1	0.4144241	1.891677e-109	0.1	0.4144241	4.461725e-07	0.1	0.4144241	3.9711556e-07	0.1	0.4144241	1.008501e-07	0.1	0.4144241	5.329398e-07	0.1
0.4770427	8.450043823378498e-06	0.1	0.4770427	6.484443e-109	0.1	0.4770427	2.161481e-109	0.1	0.4770427	4.538685e-07	0.1	0.4770427	3.9711934999999997e-07	0.1	0.4770427	1.016195e-07	0.1	0.4770427	5.971882e-07	0.1
0.5396613	8.387290706299198e-06	0.1	0.5396613	7.2874199999999995e-109	0.1	0.5396613	2.42914e-109	0.1	0.5396613	4.574715e-07	0.1	0.5396613	3.9661842e-07	0.1	0.5396613	1.019213e-07	0.1	0.5396613	6.565373e-07	0.1
0.6022799	8.332156512628201e-06	0.1	0.6022799	8.084787e-109	0.1	0.6022799	2.694929e-109	0.1	0.6022799	4.588531e-07	0.1	0.6022799	3.9586952e-07	0.1	0.6022799	1.019669e-07	0.1	0.6022799	7.109932e-07	0.1
0.6780802	8.2736251974526e-06	0.1	0.6780802	9.043431e-109	0.1	0.6780802	3.014477e-109	0.1	0.6780802	4.590148e-07	0.1	0.6780802	3.9484376000000004e-07	0.1	0.6780802	1.018523e-07	0.1	0.6780802	7.705038e-07	0.1
0.7538805	8.222662971431998e-06	0.1	0.7538805	9.995763e-109	0.1	0.7538805	3.331921e-109	0.1	0.7538805	4.584135e-07	0.1	0.7538805	3.9381796e-07	0.1	0.7538805	1.016593e-07	0.1	0.7538805	8.232861e-07	0.1
0.8462866	8.169328600785e-06	0.1	0.8462866	1.1149362e-108	0.1	0.8462866	3.716454e-109	0.1	0.8462866	4.573136e-07	0.1	0.8462866	3.9265993e-07	0.1	0.8462866	1.013984e-07	0.1	0.8462866	8.791395e-07	0.1
0.946919	8.120755361861202e-06	0.1	0.946919	1.2397845e-108	0.1	0.946919	4.132615e-109	0.1	0.946919	4.560534e-07	0.1	0.946919	3.9155895e-07	0.1	0.946919	1.011286e-07	0.1	0.946919	9.303437e-07	0.1
1.059891	8.076296890923301e-06	0.1	1.059891	1.3791402e-108	0.1	1.059891	4.597134e-109	0.1	1.059891	4.547711e-07	0.1	1.059891	3.9052807e-07	0.1	1.059891	1.00866e-07	0.1	1.059891	9.773788e-07	0.1
1.205707	8.031866616444001e-06	0.1	1.205707	1.5580182e-108	0.1	1.205707	5.193394e-109	0.1	1.205707	4.534165e-07	0.1	1.205707	3.8948506e-07	0.1	1.205707	1.005949e-07	0.1	1.205707	1.024477e-06	0.1
1.374092	7.99471906222e-06	0.1	1.374092	1.763535e-108	0.1	1.374092	5.87845e-109	0.1	1.374092	4.522493e-07	0.1	1.374092	3.8860697e-07	0.1	1.374092	1.003644e-07	0.1	1.374092	1.063902e-06	0.1
1.565586	7.965888408192e-06	0.1	1.565586	1.9962978e-108	0.1	1.565586	6.654326e-109	0.1	1.565586	4.513285e-07	0.1	1.565586	3.879229e-07	0.1	1.565586	1.00184e-07	0.1	1.565586	1.094518e-06	0.1
1.789336	7.9444398711144e-06	0.1	1.789336	2.2674141e-108	0.1	1.789336	7.558047e-109	0.1	1.789336	4.506366e-07	0.1	1.789336	3.874128e-07	0.1	1.789336	1.000491e-07	0.1	1.789336	1.117302e-06	0.1
2.09647	7.9280060699658e-06	0.1	2.09647	2.6386790999999996e-108	0.1	2.09647	8.795597e-109	0.1	2.09647	4.501028e-07	0.1	2.09647	3.8702138e-07	0.1	2.09647	9.994545e-08	0.1	2.09647	1.134765e-06	0.1
2.424451	7.919421173844302e-06	0.1	2.424451	3.034539e-108	0.1	2.424451	1.011513e-108	0.1	2.424451	4.498227e-07	0.1	2.424451	3.8681668e-07	0.1	2.424451	9.989116e-08	0.1	2.424451	1.14389e-06	0.1
2.752432	7.9153532230671e-06	0.1	2.752432	3.430095e-108	0.1	2.752432	1.143365e-108	0.1	2.752432	4.496897e-07	0.1	2.752432	3.8671968e-07	0.1	2.752432	9.986542e-08	0.1	2.752432	1.148214e-06	0.1
