Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
1.167949e-09	1.990533207306e-06	0.1	1.167949e-09	5.878994e-06	0.1	1.167949e-09	3.888204e-09	0.1	1.167949e-09	2.356351e-07	0.1	1.167949e-09	1.751712e-06	0.1	1.167949e-09	7.254746e-08	0.1	1.167949e-09	1.280224e-10	0.1
1.357619e-09	1.53299252011656e-06	0.1	1.357619e-09	6.228522e-06	0.1	1.357619e-09	4.117984e-09	0.1	1.357619e-09	2.496268e-07	0.1	1.357619e-09	1.853932e-06	0.1	1.357619e-09	6.130808e-08	0.1	1.357619e-09	1.356012e-10	0.1
1.547288e-09	1.1806952879827e-06	0.1	1.547288e-09	6.499075e-06	0.1	1.547288e-09	4.29571e-09	0.1	1.547288e-09	2.604516e-07	0.1	1.547288e-09	1.932937e-06	0.1	1.547288e-09	5.087212e-08	0.1	1.547288e-09	1.414624e-10	0.1
1.736958e-09	9.093928110314e-07	0.1	1.736958e-09	6.708371e-06	0.1	1.736958e-09	4.433108e-09	0.1	1.736958e-09	2.68821e-07	0.1	1.736958e-09	1.993995e-06	0.1	1.736958e-09	4.163742e-08	0.1	1.736958e-09	1.459926e-10	0.1
1.949474e-09	6.787574633710199e-07	0.1	1.949474e-09	6.887014e-06	0.1	1.949474e-09	4.55032e-09	0.1	1.949474e-09	2.759606e-07	0.1	1.949474e-09	2.046082e-06	0.1	1.949474e-09	3.285413e-08	0.1	1.949474e-09	1.498561e-10	0.1
2.177222e-09	4.9610178707104e-07	0.1	2.177222e-09	7.0290229999999995e-06	0.1	2.177222e-09	4.643451e-09	0.1	2.177222e-09	2.816326e-07	0.1	2.177222e-09	2.08748e-06	0.1	2.177222e-09	2.520075e-08	0.1	2.177222e-09	1.529246e-10	0.1
2.404969e-09	3.62590107799648e-07	0.1	2.404969e-09	7.133159e-06	0.1	2.404969e-09	4.711718e-09	0.1	2.404969e-09	2.857892e-07	0.1	2.404969e-09	2.117843e-06	0.1	2.404969e-09	1.915554e-08	0.1	2.404969e-09	1.551729e-10	0.1
2.632717e-09	2.64998573898976e-07	0.1	2.632717e-09	7.209481000000001e-06	0.1	2.632717e-09	4.761738e-09	0.1	2.632717e-09	2.888338e-07	0.1	2.632717e-09	2.140105e-06	0.1	2.632717e-09	1.445697e-08	0.1	2.632717e-09	1.568194e-10	0.1
2.906114e-09	1.81864146151872e-07	0.1	2.906114e-09	7.27465e-06	0.1	2.906114e-09	4.804439e-09	0.1	2.906114e-09	2.914319e-07	0.1	2.906114e-09	2.159127e-06	0.1	2.906114e-09	1.023632e-08	0.1	2.906114e-09	1.582242e-10	0.1
3.179511e-09	1.2479983442108802e-07	0.1	3.179511e-09	7.319478e-06	0.1	3.179511e-09	4.833808e-09	0.1	3.179511e-09	2.932178e-07	0.1	3.179511e-09	2.172224e-06	0.1	3.179511e-09	7.201943e-09	0.1	3.179511e-09	1.591898e-10	0.1
