Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
4.105352e-10	3.3204948887740004e-06	0.1	4.105352e-10	3.145746e-12	0.1	4.105352e-10	1.125031e-23	0.1	4.105352e-10	2.601231e-21	0.1	4.105352e-10	3.983762e-22	0.1	4.105352e-10	1.112223e-13	0.1	4.105352e-10	1.118218e-12	0.1	4.105352e-10	1.184731e-12	0.1	4.105352e-10	8.154619e-13	0.1	4.105352e-10	6.836335e-13	0.1	4.105352e-10	6.521982e-13	0.1	4.105352e-10	1.468913e-11	0.1	4.105352e-10	3.256587e-09	0.1	4.105352e-10	6.631399e-07	0.1	4.105352e-10	9.979194e-07	0.1	4.105352e-10	4.94549e-07	0.1	4.105352e-10	5.13233e-07	0.1	4.105352e-10	1.267661e-06	0.1	4.105352e-10	1.225313e-06	0.1	4.105352e-10	1.000593e-06	0.1	4.105352e-10	5.138195e-07	0.1
4.813845e-10	2.780941780052e-06	0.1	4.813845e-10	3.426161e-12	0.1	4.813845e-10	1.363891e-23	0.1	4.813845e-10	3.153832e-21	0.1	4.813845e-10	4.834717e-22	0.1	4.813845e-10	1.209309e-13	0.1	4.813845e-10	1.210197e-12	0.1	4.813845e-10	1.297441e-12	0.1	4.813845e-10	8.914964e-13	0.1	4.813845e-10	7.446477e-13	0.1	4.813845e-10	7.070862e-13	0.1	4.813845e-10	1.599777e-11	0.1	4.813845e-10	3.544604e-09	0.1	4.813845e-10	7.204609e-07	0.1	4.813845e-10	1.078146e-06	0.1	4.813845e-10	5.181764e-07	0.1	4.813845e-10	5.392062e-07	0.1	4.813845e-10	1.376533e-06	0.1	4.813845e-10	1.337504e-06	0.1	4.813845e-10	1.088792e-06	0.1	4.813845e-10	5.566886e-07	0.1
5.522337e-10	2.3349843993780002e-06	0.1	5.522337e-10	3.661666e-12	0.1	5.522337e-10	1.587986e-23	0.1	5.522337e-10	3.672123e-21	0.1	5.522337e-10	5.634469e-22	0.1	5.522337e-10	1.290191e-13	0.1	5.522337e-10	1.284998e-12	0.1	5.522337e-10	1.394424e-12	0.1	5.522337e-10	9.564817e-13	0.1	5.522337e-10	7.959219e-13	0.1	5.522337e-10	7.521289e-13	0.1	5.522337e-10	1.709687e-11	0.1	5.522337e-10	3.786169e-09	0.1	5.522337e-10	7.681973e-07	0.1	5.522337e-10	1.144631e-06	0.1	5.522337e-10	5.352359e-07	0.1	5.522337e-10	5.583335e-07	0.1	5.522337e-10	1.468523e-06	0.1	5.522337e-10	1.432218e-06	0.1	5.522337e-10	1.162632e-06	0.1	5.522337e-10	5.914642e-07	0.1
6.23083e-10	1.9647878034579997e-06	0.1	6.23083e-10	3.859788e-12	0.1	6.23083e-10	1.794516e-23	0.1	6.23083e-10	4.149523e-21	0.1	6.23083e-10	6.372688e-22	0.1	6.23083e-10	1.357587e-13	0.1	6.23083e-10	1.345535e-12	0.1	6.23083e-10	1.478297e-12	0.1	6.23083e-10	1.012268e-12	0.1	6.23083e-10	8.390906e-13	0.1	6.23083e-10	7.889856e-13	0.1	6.23083e-10	1.802164e-11	0.1	6.23083e-10	3.989154e-09	0.1	6.23083e-10	8.07994e-07	0.1	6.23083e-10	1.200059e-06	0.1	6.23083e-10	5.47606e-07	0.1	6.23083e-10	5.725146e-07	0.1	6.23083e-10	1.54681e-06	0.1	6.23083e-10	1.512262e-06	0.1	6.23083e-10	1.22454e-06	0.1	6.23083e-10	6.194512e-07	0.1
6.996592e-10	1.633726574815e-06	0.1	6.996592e-10	4.038989e-12	0.1	6.996592e-10	1.996651e-23	0.1	6.996592e-10	4.616338e-21	0.1	6.996592e-10	7.096206e-22	0.1	6.996592e-10	1.417825e-13	0.1	6.996592e-10	1.397672e-12	0.1	6.996592e-10	1.556674e-12	0.1	6.996592e-10	1.063961e-12	0.1	6.996592e-10	8.781756e-13	0.1	6.996592e-10	8.211824e-13	0.1	6.996592e-10	1.885828e-11	0.1	6.996592e-10	4.172565e-09	0.1	6.996592e-10	8.436203e-07	0.1	6.996592e-10	1.249948e-06	0.1	6.996592e-10	5.572326e-07	0.1	6.996592e-10	5.838373e-07	0.1	6.996592e-10	1.618898e-06	0.1	6.996592e-10	1.584958e-06	0.1	6.996592e-10	1.280317e-06	0.1	6.996592e-10	6.433147e-07	0.1
7.848259e-10	1.3333948615693998e-06	0.1	7.848259e-10	4.203178e-12	0.1	7.848259e-10	2.195678e-23	0.1	7.848259e-10	5.075326e-21	0.1	7.848259e-10	7.809497e-22	0.1	7.848259e-10	1.472144e-13	0.1	7.848259e-10	1.442339e-12	0.1	7.848259e-10	1.631476e-12	0.1	7.848259e-10	1.112797e-12	0.1	7.848259e-10	9.140349e-13	0.1	7.848259e-10	8.493265e-13	0.1	7.848259e-10	1.962514e-11	0.1	7.848259e-10	4.34045e-09	0.1	7.848259e-10	8.758481e-07	0.1	7.848259e-10	1.29564e-06	0.1	7.848259e-10	5.647536e-07	0.1	7.848259e-10	5.929632e-07	0.1	7.848259e-10	1.686713e-06	0.1	7.848259e-10	1.651807e-06	0.1	7.848259e-10	1.33117e-06	0.1	7.848259e-10	6.634014e-07	0.1
8.699926e-10	1.0902344548748002e-06	0.1	8.699926e-10	4.337191e-12	0.1	8.699926e-10	2.368733e-23	0.1	8.699926e-10	5.473593e-21	0.1	8.699926e-10	8.430305e-22	0.1	8.699926e-10	1.515563e-13	0.1	8.699926e-10	1.475607e-12	0.1	8.699926e-10	1.695613e-12	0.1	8.699926e-10	1.154183e-12	0.1	8.699926e-10	9.433559e-13	0.1	8.699926e-10	8.70899e-13	0.1	8.699926e-10	2.025141e-11	0.1	8.699926e-10	4.477362e-09	0.1	8.699926e-10	9.017451e-07	0.1	8.699926e-10	1.333125e-06	0.1	8.699926e-10	5.699783e-07	0.1	8.699926e-10	5.995356e-07	0.1	8.699926e-10	1.744072e-06	0.1	8.699926e-10	1.706526e-06	0.1	8.699926e-10	1.372427e-06	0.1	8.699926e-10	6.779183e-07	0.1
9.654752e-10	8.714408708339999e-07	0.1	9.654752e-10	4.45853e-12	0.1	9.654752e-10	2.534325e-23	0.1	9.654752e-10	5.853572e-21	0.1	9.654752e-10	9.024679e-22	0.1	9.654752e-10	1.553787e-13	0.1	9.654752e-10	1.502042e-12	0.1	9.654752e-10	1.757259e-12	0.1	9.654752e-10	1.193426e-12	0.1	9.654752e-10	9.699675e-13	0.1	9.654752e-10	8.888087e-13	0.1	9.654752e-10	2.081892e-11	0.1	9.654752e-10	4.601235e-09	0.1	9.654752e-10	9.247362e-07	0.1	9.654752e-10	1.367463e-06	0.1	9.654752e-10	5.740088e-07	0.1	9.654752e-10	6.048179e-07	0.1	9.654752e-10	1.798479e-06	0.1	9.654752e-10	1.756157e-06	0.1	9.654752e-10	1.409496e-06	0.1	9.654752e-10	6.888448e-07	0.1
1.067835e-09	6.86506369598e-07	0.1	1.067835e-09	4.561573e-12	0.1	1.067835e-09	2.682123e-23	0.1	1.067835e-09	6.191274e-21	0.1	1.067835e-09	9.555186e-22	0.1	1.067835e-09	1.58497e-13	0.1	1.067835e-09	1.520286e-12	0.1	1.067835e-09	1.813691e-12	0.1	1.067835e-09	1.228781e-12	0.1	1.067835e-09	9.926422e-13	0.1	1.067835e-09	9.021616e-13	0.1	1.067835e-09	2.130144e-11	0.1	1.067835e-09	4.70636e-09	0.1	1.067835e-09	9.437504e-07	0.1	1.067835e-09	1.397217e-06	0.1	1.067835e-09	5.769179e-07	0.1	1.067835e-09	6.088159e-07	0.1	1.067835e-09	1.847616e-06	0.1	1.067835e-09	1.798314e-06	0.1	1.067835e-09	1.440652e-06	0.1	1.067835e-09	6.95554e-07	0.1
1.170195e-09	5.4151618745964e-07	0.1	1.170195e-09	4.642599e-12	0.1	1.170195e-09	2.803308e-23	0.1	1.170195e-09	6.466556e-21	0.1	1.170195e-09	9.989828e-22	0.1	1.170195e-09	1.608159e-13	0.1	1.170195e-09	1.53038e-12	0.1	1.170195e-09	1.8622e-12	0.1	1.170195e-09	1.258639e-12	0.1	1.170195e-09	1.010552e-12	0.1	1.170195e-09	9.107778e-13	0.1	1.170195e-09	2.168148e-11	0.1	1.170195e-09	4.788978e-09	0.1	1.170195e-09	9.581914e-07	0.1	1.170195e-09	1.421311e-06	0.1	1.170195e-09	5.788813e-07	0.1	1.170195e-09	6.116546e-07	0.1	1.170195e-09	1.889292e-06	0.1	1.170195e-09	1.831397e-06	0.1	1.170195e-09	1.464822e-06	0.1	1.170195e-09	6.981984e-07	0.1
1.294521e-09	4.0648056322614e-07	0.1	1.294521e-09	4.718171e-12	0.1	1.294521e-09	2.920519e-23	0.1	1.294521e-09	6.730533e-21	0.1	1.294521e-09	1.040937e-21	0.1	1.294521e-09	1.628003e-13	0.1	1.294521e-09	1.534281e-12	0.1	1.294521e-09	1.912812e-12	0.1	1.294521e-09	1.289165e-12	0.1	1.294521e-09	1.027365e-12	0.1	1.294521e-09	9.163647e-13	0.1	1.294521e-09	2.20368e-11	0.1	1.294521e-09	4.866002e-09	0.1	1.294521e-09	9.710024e-07	0.1	1.294521e-09	1.444775e-06	0.1	1.294521e-09	5.804627e-07	0.1	1.294521e-09	6.140706e-07	0.1	1.294521e-09	1.932153e-06	0.1	1.294521e-09	1.862086e-06	0.1	1.294521e-09	1.486936e-06	0.1	1.294521e-09	6.972234e-07	0.1
1.418847e-09	3.0544814491492e-07	0.1	1.418847e-09	4.774716e-12	0.1	1.418847e-09	3.010933e-23	0.1	1.418847e-09	6.931563e-21	0.1	1.418847e-09	1.073172e-21	0.1	1.418847e-09	1.640885e-13	0.1	1.418847e-09	1.531329e-12	0.1	1.418847e-09	1.956403e-12	0.1	1.418847e-09	1.314863e-12	0.1	1.418847e-09	1.040065e-12	0.1	1.418847e-09	9.179279e-13	0.1	1.418847e-09	2.230361e-11	0.1	1.418847e-09	4.923615e-09	0.1	1.418847e-09	9.798861e-07	0.1	1.418847e-09	1.463448e-06	0.1	1.418847e-09	5.814937e-07	0.1	1.418847e-09	6.157409e-07	0.1	1.418847e-09	1.968496e-06	0.1	1.418847e-09	1.884795e-06	0.1	1.418847e-09	1.50302e-06	0.1	1.418847e-09	6.92807e-07	0.1
1.559088e-09	2.214916350787e-07	0.1	1.559088e-09	4.821642e-12	0.1	1.559088e-09	3.087653e-23	0.1	1.559088e-09	7.098952e-21	0.1	1.559088e-09	1.10034e-21	0.1	1.559088e-09	1.649209e-13	0.1	1.559088e-09	1.52207e-12	0.1	1.559088e-09	1.999224e-12	0.1	1.559088e-09	1.339514e-12	0.1	1.559088e-09	1.050753e-12	0.1	1.559088e-09	9.161784e-13	0.1	1.559088e-09	2.252619e-11	0.1	1.559088e-09	4.97142e-09	0.1	1.559088e-09	9.864399e-07	0.1	1.559088e-09	1.48029e-06	0.1	1.559088e-09	5.822551e-07	0.1	1.559088e-09	6.170463e-07	0.1	1.559088e-09	2.003622e-06	0.1	1.559088e-09	1.903275e-06	0.1	1.559088e-09	1.515822e-06	0.1	1.559088e-09	6.848482e-07	0.1
1.709939e-09	1.56878030176644e-07	0.1	1.709939e-09	4.857664e-12	0.1	1.709939e-09	3.147343e-23	0.1	1.709939e-09	7.225355e-21	0.1	1.709939e-09	1.121232e-21	0.1	1.709939e-09	1.652792e-13	0.1	1.709939e-09	1.507195e-12	0.1	1.709939e-09	2.039682e-12	0.1	1.709939e-09	1.362238e-12	0.1	1.709939e-09	1.059135e-12	0.1	1.709939e-09	9.113479e-13	0.1	1.709939e-09	2.269841e-11	0.1	1.709939e-09	5.008119e-09	0.1	1.709939e-09	9.905286e-07	0.1	1.709939e-09	1.494793e-06	0.1	1.709939e-09	5.827851e-07	0.1	1.709939e-09	6.180069e-07	0.1	1.709939e-09	2.036239e-06	0.1	1.709939e-09	1.916975e-06	0.1	1.709939e-09	1.525015e-06	0.1	1.709939e-09	6.73834e-07	0.1
1.860789e-09	1.1117780339946001e-07	0.1	1.860789e-09	4.883053e-12	0.1	1.860789e-09	3.189471e-23	0.1	1.860789e-09	7.310531e-21	0.1	1.860789e-09	1.135699e-21	0.1	1.860789e-09	1.652377e-13	0.1	1.860789e-09	1.488887e-12	0.1	1.860789e-09	2.075846e-12	0.1	1.860789e-09	1.382095e-12	0.1	1.860789e-09	1.06523e-12	0.1	1.860789e-09	9.044161e-13	0.1	1.860789e-09	2.282122e-11	0.1	1.860789e-09	5.033995e-09	0.1	1.860789e-09	9.9245e-07	0.1	1.860789e-09	1.506633e-06	0.1	1.860789e-09	5.83133e-07	0.1	1.860789e-09	6.186696e-07	0.1	1.860789e-09	2.064908e-06	0.1	1.860789e-09	1.926086e-06	0.1	1.860789e-09	1.530843e-06	0.1	1.860789e-09	6.611299e-07	0.1
