Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
8.60968e-09	1.83170488292404e-06	0.1	8.60968e-09	7.3955113e-06	0.1	8.60968e-09	8.270931e-10	0.1	8.60968e-09	4.212818e-08	0.1	8.60968e-09	6.879915e-07	0.1	8.60968e-09	1.047346e-08	0.1	8.60968e-09	6.915681e-13	0.1
9.966127e-09	1.4024749979132639e-06	0.1	9.966127e-09	7.7873175e-06	0.1	9.966127e-09	8.708353e-10	0.1	9.966127e-09	4.435848e-08	0.1	9.966127e-09	7.241022e-07	0.1	9.966127e-09	8.749278e-09	0.1	9.966127e-09	7.281593e-13	0.1
1.132257e-08	1.0738504534459679e-06	0.1	1.132257e-08	8.087541e-06	0.1	1.132257e-08	9.043448e-10	0.1	1.132257e-08	4.606725e-08	0.1	1.132257e-08	7.517411e-07	0.1	1.132257e-08	7.184809e-09	0.1	1.132257e-08	7.561918e-13	0.1
1.267902e-08	8.222432669843039e-07	0.1	1.267902e-08	8.3175695e-06	0.1	1.267902e-08	9.300143e-10	0.1	1.267902e-08	4.737634e-08	0.1	1.267902e-08	7.728981e-07	0.1	1.267902e-08	5.824399e-09	0.1	1.267902e-08	7.776662e-13	0.1
1.403547e-08	6.295977240949439e-07	0.1	1.403547e-08	8.4938052e-06	0.1	1.403547e-08	9.496771e-10	0.1	1.403547e-08	4.837919e-08	0.1	1.403547e-08	7.890947e-07	0.1	1.403547e-08	4.674635e-09	0.1	1.403547e-08	7.941159e-13	0.1
1.561815e-08	4.61100678906384e-07	0.1	1.561815e-08	8.6480373e-06	0.1	1.561815e-08	9.668822e-10	0.1	1.561815e-08	4.925674e-08	0.1	1.561815e-08	8.032596e-07	0.1	1.561815e-08	3.581237e-09	0.1	1.561815e-08	8.085096e-13	0.1
1.725739e-08	3.33964523393424e-07	0.1	1.725739e-08	8.764472e-06	0.1	1.725739e-08	9.798689e-10	0.1	1.725739e-08	4.991918e-08	0.1	1.725739e-08	8.139467e-07	0.1	1.725739e-08	2.693864e-09	0.1	1.725739e-08	8.193743e-13	0.1
1.889663e-08	2.41885324491058e-07	0.1	1.889663e-08	8.8488415e-06	0.1	1.889663e-08	9.892778e-10	0.1	1.889663e-08	5.039913e-08	0.1	1.889663e-08	8.216867e-07	0.1	1.889663e-08	2.012248e-09	0.1	1.889663e-08	8.272457e-13	0.1
2.060321e-08	1.72889026543824e-07	0.1	2.060321e-08	8.9120854e-06	0.1	2.060321e-08	9.963299e-10	0.1	2.060321e-08	5.075888e-08	0.1	2.060321e-08	8.274863e-07	0.1	2.060321e-08	1.476499e-09	0.1	2.060321e-08	8.331454e-13	0.1
2.257916e-08	1.1719527456756839e-07	0.1	2.257916e-08	8.963152699999999e-06	0.1	2.257916e-08	1.002024e-09	0.1	2.257916e-08	5.104935e-08	0.1	2.257916e-08	8.32168e-07	0.1	2.257916e-08	1.025659e-09	0.1	2.257916e-08	8.379089e-13	0.1
