Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
2.037267e-07	1.63051347046536e-06	0.1	2.037267e-07	2.169519e-07	0.1	2.037267e-07	3.66108e-09	0.1	2.037267e-07	1.136468e-06	0.1	2.037267e-07	6.712384e-06	0.1	2.037267e-07	2.579204e-07	0.1	2.037267e-07	9.944349e-09	0.1
2.272326e-07	1.33788210445643e-06	0.1	2.272326e-07	2.256992e-07	0.1	2.272326e-07	3.811946e-09	0.1	2.272326e-07	1.186096e-06	0.1	2.272326e-07	6.98214e-06	0.1	2.272326e-07	2.218555e-07	0.1	2.272326e-07	1.036677e-08	0.1
2.557095e-07	1.0540065599569e-06	0.1	2.557095e-07	2.34261e-07	0.1	2.557095e-07	3.959919e-09	0.1	2.557095e-07	1.234984e-06	0.1	2.557095e-07	7.247052e-06	0.1	2.557095e-07	1.828127e-07	0.1	2.557095e-07	1.07824e-08	0.1
2.841864e-07	8.3112044615859e-07	0.1	2.841864e-07	2.410246e-07	0.1	2.841864e-07	4.077094e-09	0.1	2.841864e-07	1.273874e-06	0.1	2.841864e-07	7.457397e-06	0.1	2.841864e-07	1.4926e-07	0.1	2.841864e-07	1.111276e-08	0.1
3.138579e-07	6.4929433485141e-07	0.1	3.138579e-07	2.465547e-07	0.1	3.138579e-07	4.173167e-09	0.1	3.138579e-07	1.305917e-06	0.1	3.138579e-07	7.630606e-06	0.1	3.138579e-07	1.19941e-07	0.1	3.138579e-07	1.138484e-08	0.1
3.483078e-07	4.877308066205e-07	0.1	3.483078e-07	2.514578e-07	0.1	3.483078e-07	4.258674e-09	0.1	3.483078e-07	1.334615e-06	0.1	3.483078e-07	7.785805e-06	0.1	3.483078e-07	9.237955e-08	0.1	3.483078e-07	1.162849e-08	0.1
3.827577e-07	3.6648136843155606e-07	0.1	3.827577e-07	2.551078e-07	0.1	3.827577e-07	4.322676e-09	0.1	3.827577e-07	1.356282e-06	0.1	3.827577e-07	7.903136e-06	0.1	3.827577e-07	7.073747e-08	0.1	3.827577e-07	1.181247e-08	0.1
4.201998e-07	2.6865869120225404e-07	0.1	4.201998e-07	2.580059e-07	0.1	4.201998e-07	4.373901e-09	0.1	4.201998e-07	1.373834e-06	0.1	4.201998e-07	7.998386e-06	0.1	4.201998e-07	5.266196e-08	0.1	4.201998e-07	1.196157e-08	0.1
4.621299e-07	1.89750881160076e-07	0.1	4.621299e-07	2.602773e-07	0.1	4.621299e-07	4.414563e-09	0.1	4.621299e-07	1.388035e-06	0.1	4.621299e-07	8.075656e-06	0.1	4.621299e-07	3.766964e-08	0.1	4.621299e-07	1.208225e-08	0.1
5.040601e-07	1.3400612670263998e-07	0.1	5.040601e-07	2.618064e-07	0.1	5.040601e-07	4.442507e-09	0.1	5.040601e-07	1.398085e-06	0.1	5.040601e-07	8.13053e-06	0.1	5.040601e-07	2.68491e-08	0.1	5.040601e-07	1.216772e-08	0.1
