Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
6.819805e-10	2.8987676534874e-06	0.1	6.819805e-10	3.846629e-10	0.1	6.819805e-10	3.700828e-17	0.1	6.819805e-10	1.987582e-15	0.1	6.819805e-10	5.919946e-16	0.1	6.819805e-10	3.695359e-12	0.1	6.819805e-10	3.071432e-11	0.1	6.819805e-10	5.210077e-11	0.1	6.819805e-10	4.109598e-11	0.1	6.819805e-10	3.355574e-11	0.1	6.819805e-10	2.525394e-11	0.1	6.819805e-10	2.03942e-10	0.1	6.819805e-10	2.348166e-08	0.1	6.819805e-10	4.432213e-07	0.1	6.819805e-10	1.097228e-06	0.1	6.819805e-10	9.825409e-07	0.1	6.819805e-10	1.030661e-06	0.1	6.819805e-10	1.466639e-06	0.1	6.819805e-10	1.023049e-06	0.1	6.819805e-10	7.522044e-07	0.1	6.819805e-10	2.816391e-07	0.1
7.932144e-10	2.4116997450404e-06	0.1	7.932144e-10	4.124306e-10	0.1	7.932144e-10	4.416429e-17	0.1	7.932144e-10	2.380238e-15	0.1	7.932144e-10	7.097137e-16	0.1	7.932144e-10	3.897638e-12	0.1	7.932144e-10	3.169569e-11	0.1	7.932144e-10	5.701495e-11	0.1	7.932144e-10	4.480749e-11	0.1	7.932144e-10	3.619224e-11	0.1	7.932144e-10	2.639082e-11	0.1	7.932144e-10	2.19775e-10	0.1	7.932144e-10	2.516954e-08	0.1	7.932144e-10	4.73619e-07	0.1	7.932144e-10	1.178269e-06	0.1	7.932144e-10	1.036718e-06	0.1	7.932144e-10	1.089319e-06	0.1	7.932144e-10	1.58954e-06	0.1	7.932144e-10	1.100888e-06	0.1	7.932144e-10	8.061932e-07	0.1	7.932144e-10	2.879857e-07	0.1
9.044484e-10	2.0158429423348003e-06	0.1	9.044484e-10	4.353132e-10	0.1	9.044484e-10	5.083037e-17	0.1	9.044484e-10	2.748558e-15	0.1	9.044484e-10	8.203884e-16	0.1	9.044484e-10	4.043404e-12	0.1	9.044484e-10	3.221804e-11	0.1	9.044484e-10	6.13379e-11	0.1	9.044484e-10	4.804356e-11	0.1	9.044484e-10	3.843163e-11	0.1	9.044484e-10	2.71666e-11	0.1	9.044484e-10	2.331866e-10	0.1	9.044484e-10	2.656137e-08	0.1	9.044484e-10	4.983797e-07	0.1	9.044484e-10	1.246052e-06	0.1	9.044484e-10	1.078006e-06	0.1	9.044484e-10	1.134528e-06	0.1	9.044484e-10	1.694892e-06	0.1	9.044484e-10	1.164965e-06	0.1	9.044484e-10	8.505761e-07	0.1	9.044484e-10	2.895755e-07	0.1
1.015682e-09	1.6924338606458e-06	0.1	1.015682e-09	4.542786e-10	0.1	1.015682e-09	5.694445e-17	0.1	1.015682e-09	3.0887e-15	0.1	1.015682e-09	9.228321e-16	0.1	1.015682e-09	4.144184e-12	0.1	1.015682e-09	3.240486e-11	0.1	1.015682e-09	6.515787e-11	0.1	1.015682e-09	5.088022e-11	0.1	1.015682e-09	4.035174e-11	0.1	1.015682e-09	2.767065e-11	0.1	1.015682e-09	2.446601e-10	0.1	1.015682e-09	2.771668e-08	0.1	1.015682e-09	5.186843e-07	0.1	1.015682e-09	1.303283e-06	0.1	1.015682e-09	1.109482e-06	0.1	1.015682e-09	1.169452e-06	0.1	1.015682e-09	1.785722e-06	0.1	1.015682e-09	1.217672e-06	0.1	1.015682e-09	8.872523e-07	0.1	1.015682e-09	2.876581e-07	0.1
1.131429e-09	1.4171125571820001e-06	0.1	1.131429e-09	4.706708e-10	0.1	1.131429e-09	6.270038e-17	0.1	1.131429e-09	3.411118e-15	0.1	1.131429e-09	1.02017e-15	0.1	1.131429e-09	4.211193e-12	0.1	1.131429e-09	3.234366e-11	0.1	1.131429e-09	6.867623e-11	0.1	1.131429e-09	5.347397e-11	0.1	1.131429e-09	4.207622e-11	0.1	1.131429e-09	2.798024e-11	0.1	1.131429e-09	2.549481e-10	0.1	1.131429e-09	2.87178e-08	0.1	1.131429e-09	5.360691e-07	0.1	1.131429e-09	1.353888e-06	0.1	1.131429e-09	1.134328e-06	0.1	1.131429e-09	1.19746e-06	0.1	1.131429e-09	1.86741e-06	0.1	1.131429e-09	1.262535e-06	0.1	1.131429e-09	9.188357e-07	0.1	1.131429e-09	2.829824e-07	0.1
1.265224e-09	1.1602072903901e-06	0.1	1.265224e-09	4.862322e-10	0.1	1.265224e-09	6.859874e-17	0.1	1.265224e-09	3.743949e-15	0.1	1.265224e-09	1.12092e-15	0.1	1.265224e-09	4.251181e-12	0.1	1.265224e-09	3.204978e-11	0.1	1.265224e-09	7.224846e-11	0.1	1.265224e-09	5.608943e-11	0.1	1.265224e-09	4.379087e-11	0.1	1.265224e-09	2.814035e-11	0.1	1.265224e-09	2.651706e-10	0.1	1.265224e-09	2.967216e-08	0.1	1.265224e-09	5.52439e-07	0.1	1.265224e-09	1.403355e-06	0.1	1.265224e-09	1.155547e-06	0.1	1.265224e-09	1.221876e-06	0.1	1.265224e-09	1.948313e-06	0.1	1.265224e-09	1.303988e-06	0.1	1.265224e-09	9.486709e-07	0.1	1.265224e-09	2.752514e-07	0.1
1.39902e-09	9.5474195777894e-07	0.1	1.39902e-09	4.989201e-10	0.1	1.39902e-09	7.373504e-17	0.1	1.39902e-09	4.036012e-15	0.1	1.39902e-09	1.209584e-15	0.1	1.39902e-09	4.260538e-12	0.1	1.39902e-09	3.16015e-11	0.1	1.39902e-09	7.536948e-11	0.1	1.39902e-09	5.836069e-11	0.1	1.39902e-09	4.526712e-11	0.1	1.39902e-09	2.815235e-11	0.1	1.39902e-09	2.73979e-10	0.1	1.39902e-09	3.045518e-08	0.1	1.39902e-09	5.657115e-07	0.1	1.39902e-09	1.445176e-06	0.1	1.39902e-09	1.170863e-06	0.1	1.39902e-09	1.239977e-06	0.1	1.39902e-09	2.017218e-06	0.1	1.39902e-09	1.336372e-06	0.1	1.39902e-09	9.728392e-07	0.1	1.39902e-09	2.659504e-07	0.1
1.532815e-09	7.892930198238799e-07	0.1	1.532815e-09	5.093447e-10	0.1	1.532815e-09	7.817682e-17	0.1	1.532815e-09	4.290459e-15	0.1	1.532815e-09	1.287055e-15	0.1	1.532815e-09	4.247075e-12	0.1	1.532815e-09	3.106263e-11	0.1	1.532815e-09	7.810706e-11	0.1	1.532815e-09	6.034361e-11	0.1	1.532815e-09	4.655349e-11	0.1	1.532815e-09	2.806533e-11	0.1	1.532815e-09	2.816756e-10	0.1	1.532815e-09	3.11039e-08	0.1	1.532815e-09	5.765992e-07	0.1	1.532815e-09	1.48096e-06	0.1	1.532815e-09	1.181908e-06	0.1	1.532815e-09	1.253466e-06	0.1	1.532815e-09	2.076196e-06	0.1	1.532815e-09	1.361436e-06	0.1	1.532815e-09	9.925384e-07	0.1	1.532815e-09	2.557918e-07	0.1
1.688024e-09	6.3619635181848e-07	0.1	1.688024e-09	5.192129e-10	0.1	1.688024e-09	8.255825e-17	0.1	1.688024e-09	4.543369e-15	0.1	1.688024e-09	1.3643e-15	0.1	1.688024e-09	4.210799e-12	0.1	1.688024e-09	3.038237e-11	0.1	1.688024e-09	8.087505e-11	0.1	1.688024e-09	6.234167e-11	0.1	1.688024e-09	4.78563e-11	0.1	1.688024e-09	2.788657e-11	0.1	1.688024e-09	2.895125e-10	0.1	1.688024e-09	3.172508e-08	0.1	1.688024e-09	5.869426e-07	0.1	1.688024e-09	1.516492e-06	0.1	1.688024e-09	1.190906e-06	0.1	1.688024e-09	1.26494e-06	0.1	1.688024e-09	2.13432e-06	0.1	1.688024e-09	1.383164e-06	0.1	1.688024e-09	1.010992e-06	0.1	1.688024e-09	2.436006e-07	0.1
1.848587e-09	5.1158107717382e-07	0.1	1.848587e-09	5.274615e-10	0.1	1.848587e-09	8.633777e-17	0.1	1.848587e-09	4.76327e-15	0.1	1.848587e-09	1.431696e-15	0.1	1.848587e-09	4.157187e-12	0.1	1.848587e-09	2.966352e-11	0.1	1.848587e-09	8.334882e-11	0.1	1.848587e-09	6.412401e-11	0.1	1.848587e-09	4.903382e-11	0.1	1.848587e-09	2.76525e-11	0.1	1.848587e-09	2.966593e-10	0.1	1.848587e-09	3.225255e-08	0.1	1.848587e-09	5.956819e-07	0.1	1.848587e-09	1.547906e-06	0.1	1.848587e-09	1.197195e-06	0.1	1.848587e-09	1.273458e-06	0.1	1.848587e-09	2.184844e-06	0.1	1.848587e-09	1.399068e-06	0.1	1.848587e-09	1.026199e-06	0.1	1.848587e-09	2.310807e-07	0.1
2.009149e-09	4.1319888285706006e-07	0.1	2.009149e-09	5.341665e-10	0.1	2.009149e-09	8.947128e-17	0.1	2.009149e-09	4.946967e-15	0.1	2.009149e-09	1.488192e-15	0.1	2.009149e-09	4.093115e-12	0.1	2.009149e-09	2.896202e-11	0.1	2.009149e-09	8.5489e-11	0.1	2.009149e-09	6.566624e-11	0.1	2.009149e-09	5.007379e-11	0.1	2.009149e-09	2.739695e-11	0.1	2.009149e-09	3.030501e-10	0.1	2.009149e-09	3.268982e-08	0.1	2.009149e-09	6.029215e-07	0.1	2.009149e-09	1.575015e-06	0.1	2.009149e-09	1.201377e-06	0.1	2.009149e-09	1.27959e-06	0.1	2.009149e-09	2.227327e-06	0.1	2.009149e-09	1.40975e-06	0.1	2.009149e-09	1.038344e-06	0.1	2.009149e-09	2.190433e-07	0.1
2.197085e-09	3.233313782431e-07	0.1	2.197085e-09	5.405068e-10	0.1	2.197085e-09	9.246304e-17	0.1	2.197085e-09	5.123678e-15	0.1	2.197085e-09	1.542739e-15	0.1	2.197085e-09	4.010709e-12	0.1	2.197085e-09	2.818934e-11	0.1	2.197085e-09	8.763949e-11	0.1	2.197085e-09	6.721994e-11	0.1	2.197085e-09	5.115221e-11	0.1	2.197085e-09	2.709555e-11	0.1	2.197085e-09	3.097917e-10	0.1	2.197085e-09	3.3114e-08	0.1	2.197085e-09	6.099738e-07	0.1	2.197085e-09	1.602399e-06	0.1	2.197085e-09	1.204471e-06	0.1	2.197085e-09	1.284681e-06	0.1	2.197085e-09	2.268677e-06	0.1	2.197085e-09	1.417155e-06	0.1	2.197085e-09	1.04956e-06	0.1	2.197085e-09	2.058817e-07	0.1
2.391864e-09	2.5188077328378e-07	0.1	2.391864e-09	5.45768e-10	0.1	2.391864e-09	9.494444e-17	0.1	2.391864e-09	5.271349e-15	0.1	2.391864e-09	1.588499e-15	0.1	2.391864e-09	3.921987e-12	0.1	2.391864e-09	2.746046e-11	0.1	2.391864e-09	8.953312e-11	0.1	2.391864e-09	6.859598e-11	0.1	2.391864e-09	5.214415e-11	0.1	2.391864e-09	2.679913e-11	0.1	2.391864e-09	3.16136e-10	0.1	2.391864e-09	3.347789e-08	0.1	2.391864e-09	6.160849e-07	0.1	2.391864e-09	1.626829e-06	0.1	2.391864e-09	1.206329e-06	0.1	2.391864e-09	1.288344e-06	0.1	2.391864e-09	2.30376e-06	0.1	2.391864e-09	1.42046e-06	0.1	2.391864e-09	1.058574e-06	0.1	2.391864e-09	1.934938e-07	0.1
2.595035e-09	1.9488210727989997e-07	0.1	2.595035e-09	5.501843e-10	0.1	2.595035e-09	9.700595e-17	0.1	2.595035e-09	5.394881e-15	0.1	2.595035e-09	1.626922e-15	0.1	2.595035e-09	3.83001e-12	0.1	2.595035e-09	2.678603e-11	0.1	2.595035e-09	9.120981e-11	0.1	2.595035e-09	6.982572e-11	0.1	2.595035e-09	5.30704e-11	0.1	2.595035e-09	2.651943e-11	0.1	2.595035e-09	3.22226e-10	0.1	2.595035e-09	3.379583e-08	0.1	2.595035e-09	6.215066e-07	0.1	2.595035e-09	1.648883e-06	0.1	2.595035e-09	1.20733e-06	0.1	2.595035e-09	1.291001e-06	0.1	2.595035e-09	2.333545e-06	0.1	2.595035e-09	1.42044e-06	0.1	2.595035e-09	1.065833e-06	0.1	2.595035e-09	1.820095e-07	0.1
2.831775e-09	1.4510490984375997e-07	0.1	2.831775e-09	5.54302e-10	0.1	2.831775e-09	9.888992e-17	0.1	2.831775e-09	5.50851e-15	0.1	2.831775e-09	1.662393e-15	0.1	2.831775e-09	3.727367e-12	0.1	2.831775e-09	2.611087e-11	0.1	2.831775e-09	9.285188e-11	0.1	2.831775e-09	7.104717e-11	0.1	2.831775e-09	5.403861e-11	0.1	2.831775e-09	2.623923e-11	0.1	2.831775e-09	3.288131e-10	0.1	2.831775e-09	3.410743e-08	0.1	2.831775e-09	6.269308e-07	0.1	2.831775e-09	1.671032e-06	0.1	2.831775e-09	1.207742e-06	0.1	2.831775e-09	1.293111e-06	0.1	2.831775e-09	2.361243e-06	0.1	2.831775e-09	1.417269e-06	0.1	2.831775e-09	1.072229e-06	0.1	2.831775e-09	1.704458e-07	0.1
3.078085e-09	1.0714573504244e-07	0.1	3.078085e-09	5.577231e-10	0.1	3.078085e-09	1.004104e-16	0.1	3.078085e-09	5.600758e-15	0.1	3.078085e-09	1.691281e-15	0.1	3.078085e-09	3.628595e-12	0.1	3.078085e-09	2.55274e-11	0.1	3.078085e-09	9.427628e-11	0.1	3.078085e-09	7.212803e-11	0.1	3.078085e-09	5.494499e-11	0.1	3.078085e-09	2.600225e-11	0.1	3.078085e-09	3.352351e-10	0.1	3.078085e-09	3.438248e-08	0.1	3.078085e-09	6.318339e-07	0.1	3.078085e-09	1.690807e-06	0.1	3.078085e-09	1.207648e-06	0.1	3.078085e-09	1.294581e-06	0.1	3.078085e-09	2.383752e-06	0.1	3.078085e-09	1.411565e-06	0.1	3.078085e-09	1.077146e-06	0.1	3.078085e-09	1.603454e-07	0.1
