Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
9.397379e-10	3.1228558416339995e-06	0.1	9.397379e-10	1.515513e-09	0.1	9.397379e-10	7.841824e-16	0.1	9.397379e-10	3.403641e-14	0.1	9.397379e-10	1.123181e-14	0.1	9.397379e-10	1.043309e-11	0.1	9.397379e-10	8.192798e-11	0.1	9.397379e-10	1.657612e-10	0.1	9.397379e-10	1.316689e-10	0.1	9.397379e-10	1.076185e-10	0.1	9.397379e-10	7.457234e-11	0.1	9.397379e-10	5.556605e-10	0.1	9.397379e-10	5.586522e-08	0.1	9.397379e-10	6.003284e-07	0.1	9.397379e-10	1.173173e-06	0.1	9.397379e-10	5.271303e-07	0.1	9.397379e-10	6.129372e-07	0.1	9.397379e-10	1.549131e-06	0.1	9.397379e-10	1.05691e-06	0.1	9.397379e-10	1.059649e-06	0.1	9.397379e-10	2.401408e-07	0.1
1.098512e-09	2.5990917171259997e-06	0.1	1.098512e-09	1.643549e-09	0.1	1.098512e-09	9.352917e-16	0.1	1.098512e-09	4.082247e-14	0.1	1.098512e-09	1.348857e-14	0.1	1.098512e-09	1.106138e-11	0.1	1.098512e-09	8.506492e-11	0.1	1.098512e-09	1.835266e-10	0.1	1.098512e-09	1.455157e-10	0.1	1.098512e-09	1.178822e-10	0.1	1.098512e-09	7.862632e-11	0.1	1.098512e-09	6.090667e-10	0.1	1.098512e-09	6.057635e-08	0.1	1.098512e-09	6.412931e-07	0.1	1.098512e-09	1.278213e-06	0.1	1.098512e-09	5.561085e-07	0.1	1.098512e-09	6.506078e-07	0.1	1.098512e-09	1.698614e-06	0.1	1.098512e-09	1.136567e-06	0.1	1.098512e-09	1.135428e-06	0.1	1.098512e-09	2.4147e-07	0.1
1.257285e-09	2.168903421064e-06	0.1	1.257285e-09	1.751291e-09	0.1	1.257285e-09	1.074158e-15	0.1	1.257285e-09	4.712674e-14	0.1	1.257285e-09	1.559032e-14	0.1	1.257285e-09	1.152175e-11	0.1	1.257285e-09	8.706403e-11	0.1	1.257285e-09	1.991935e-10	0.1	1.257285e-09	1.577055e-10	0.1	1.257285e-09	1.268615e-10	0.1	1.257285e-09	8.166295e-11	0.1	1.257285e-09	6.560533e-10	0.1	1.257285e-09	6.454321e-08	0.1	1.257285e-09	6.735525e-07	0.1	1.257285e-09	1.368282e-06	0.1	1.257285e-09	5.784273e-07	0.1	1.257285e-09	6.806296e-07	0.1	1.257285e-09	1.827828e-06	0.1	1.257285e-09	1.200855e-06	0.1	1.257285e-09	1.195437e-06	0.1	1.257285e-09	2.39381e-07	0.1
1.416059e-09	1.8140836176019998e-06	0.1	1.416059e-09	1.842353e-09	0.1	1.416059e-09	1.199823e-15	0.1	1.416059e-09	5.289221e-14	0.1	1.416059e-09	1.751703e-14	0.1	1.416059e-09	1.185114e-11	0.1	1.416059e-09	8.826581e-11	0.1	1.416059e-09	2.130179e-10	0.1	1.416059e-09	1.684545e-10	0.1	1.416059e-09	1.34771e-10	0.1	1.416059e-09	8.394899e-11	0.1	1.416059e-09	6.977515e-10	0.1	1.416059e-09	6.78992e-08	0.1	1.416059e-09	6.989226e-07	0.1	1.416059e-09	1.445832e-06	0.1	1.416059e-09	5.958568e-07	0.1	1.416059e-09	7.049318e-07	0.1	1.416059e-09	1.939661e-06	0.1	1.416059e-09	1.252657e-06	0.1	1.416059e-09	1.242716e-06	0.1	1.416059e-09	2.351651e-07	0.1
1.587911e-09	1.4984941595174e-06	0.1	1.587911e-09	1.925477e-09	0.1	1.587911e-09	1.320975e-15	0.1	1.587911e-09	5.851001e-14	0.1	1.587911e-09	1.939889e-14	0.1	1.587911e-09	1.209446e-11	0.1	1.587911e-09	8.89543e-11	0.1	1.587911e-09	2.261692e-10	0.1	1.587911e-09	1.786846e-10	0.1	1.587911e-09	1.42326e-10	0.1	1.587911e-09	8.580751e-11	0.1	1.587911e-09	7.379732e-10	0.1	1.587911e-09	7.096691e-08	0.1	1.587911e-09	7.202685e-07	0.1	1.587911e-09	1.51793e-06	0.1	1.587911e-09	6.106881e-07	0.1	1.587911e-09	7.264174e-07	0.1	1.587911e-09	2.043917e-06	0.1	1.587911e-09	1.297333e-06	0.1	1.587911e-09	1.282357e-06	0.1	1.587911e-09	2.292484e-07	0.1
1.779379e-09	1.213923971035e-06	0.1	1.779379e-09	2.0027e-09	0.1	1.779379e-09	1.438681e-15	0.1	1.779379e-09	6.402991e-14	0.1	1.779379e-09	2.125254e-14	0.1	1.779379e-09	1.226264e-11	0.1	1.779379e-09	8.923799e-11	0.1	1.779379e-09	2.389087e-10	0.1	1.779379e-09	1.886124e-10	0.1	1.779379e-09	1.497209e-10	0.1	1.779379e-09	8.734472e-11	0.1	1.779379e-09	7.778665e-10	0.1	1.779379e-09	7.382234e-08	0.1	1.779379e-09	7.382418e-07	0.1	1.779379e-09	1.586126e-06	0.1	1.779379e-09	6.236454e-07	0.1	1.779379e-09	7.459895e-07	0.1	1.779379e-09	2.142579e-06	0.1	1.779379e-09	1.33595e-06	0.1	1.779379e-09	1.315321e-06	0.1	1.779379e-09	2.219191e-07	0.1
1.970847e-09	9.854354008978e-07	0.1	1.970847e-09	2.066836e-09	0.1	1.970847e-09	1.539775e-15	0.1	1.970847e-09	6.88254e-14	0.1	1.970847e-09	2.286687e-14	0.1	1.970847e-09	1.235345e-11	0.1	1.970847e-09	8.921965e-11	0.1	1.970847e-09	2.499312e-10	0.1	1.970847e-09	1.972313e-10	0.1	1.970847e-09	1.562257e-10	0.1	1.970847e-09	8.849802e-11	0.1	1.970847e-09	8.135473e-10	0.1	1.970847e-09	7.619969e-08	0.1	1.970847e-09	7.515399e-07	0.1	1.970847e-09	1.643656e-06	0.1	1.970847e-09	6.339228e-07	0.1	1.970847e-09	7.621868e-07	0.1	1.970847e-09	2.225666e-06	0.1	1.970847e-09	1.365282e-06	0.1	1.970847e-09	1.339062e-06	0.1	1.970847e-09	2.144785e-07	0.1
2.178645e-09	7.873924918351998e-07	0.1	2.178645e-09	2.124616e-09	0.1	2.178645e-09	1.632909e-15	0.1	2.178645e-09	7.329412e-14	0.1	2.178645e-09	2.437469e-14	0.1	2.178645e-09	1.239295e-11	0.1	2.178645e-09	8.902574e-11	0.1	2.178645e-09	2.602623e-10	0.1	2.178645e-09	2.053506e-10	0.1	2.178645e-09	1.624586e-10	0.1	2.178645e-09	8.946652e-11	0.1	2.178645e-09	8.484279e-10	0.1	2.178645e-09	7.834775e-08	0.1	2.178645e-09	7.620059e-07	0.1	2.178645e-09	1.696072e-06	0.1	2.178645e-09	6.429419e-07	0.1	2.178645e-09	7.769867e-07	0.1	2.178645e-09	2.301081e-06	0.1	2.178645e-09	1.388943e-06	0.1	2.178645e-09	1.356818e-06	0.1	2.178645e-09	2.06758e-07	0.1
2.410938e-09	6.139557906386e-07	0.1	2.410938e-09	2.177701e-09	0.1	2.410938e-09	1.719544e-15	0.1	2.410938e-09	7.750115e-14	0.1	2.410938e-09	2.579742e-14	0.1	2.410938e-09	1.239193e-11	0.1	2.410938e-09	8.873562e-11	0.1	2.410938e-09	2.701493e-10	0.1	2.410938e-09	2.131776e-10	0.1	2.410938e-09	1.685956e-10	0.1	2.410938e-09	9.033606e-11	0.1	2.410938e-09	8.836323e-10	0.1	2.410938e-09	8.032841e-08	0.1	2.410938e-09	7.701169e-07	0.1	2.410938e-09	1.744472e-06	0.1	2.410938e-09	6.511909e-07	0.1	2.410938e-09	7.910541e-07	0.1	2.410938e-09	2.370305e-06	0.1	2.410938e-09	1.407696e-06	0.1	2.410938e-09	1.369247e-06	0.1	2.410938e-09	1.988996e-07	0.1
2.64323e-09	4.795585986362e-07	0.1	2.64323e-09	2.221315e-09	0.1	2.64323e-09	1.790826e-15	0.1	2.64323e-09	8.100462e-14	0.1	2.64323e-09	2.698459e-14	0.1	2.64323e-09	1.236535e-11	0.1	2.64323e-09	8.846406e-11	0.1	2.64323e-09	2.786105e-10	0.1	2.64323e-09	2.199387e-10	0.1	2.64323e-09	1.74023e-10	0.1	2.64323e-09	9.108171e-11	0.1	2.64323e-09	9.156634e-10	0.1	2.64323e-09	8.196234e-08	0.1	2.64323e-09	7.755118e-07	0.1	2.64323e-09	1.784045e-06	0.1	2.64323e-09	6.581033e-07	0.1	2.64323e-09	8.032378e-07	0.1	2.64323e-09	2.42647e-06	0.1	2.64323e-09	1.420358e-06	0.1	2.64323e-09	1.375936e-06	0.1	2.64323e-09	1.920127e-07	0.1
2.914166e-09	3.6015924467104e-07	0.1	2.914166e-09	2.26304e-09	0.1	2.914166e-09	1.85833e-15	0.1	2.914166e-09	8.436335e-14	0.1	2.914166e-09	2.812457e-14	0.1	2.914166e-09	1.232273e-11	0.1	2.914166e-09	8.8243e-11	0.1	2.914166e-09	2.87051e-10	0.1	2.914166e-09	2.267612e-10	0.1	2.914166e-09	1.796378e-10	0.1	2.914166e-09	9.188279e-11	0.1	2.914166e-09	9.498841e-10	0.1	2.914166e-09	8.353246e-08	0.1	2.914166e-09	7.794317e-07	0.1	2.914166e-09	1.821177e-06	0.1	2.914166e-09	6.650158e-07	0.1	2.914166e-09	8.157492e-07	0.1	2.914166e-09	2.478667e-06	0.1	2.914166e-09	1.429531e-06	0.1	2.914166e-09	1.378629e-06	0.1	2.914166e-09	1.852303e-07	0.1
3.194762e-09	2.6821825952752004e-07	0.1	3.194762e-09	2.298439e-09	0.1	3.194762e-09	1.914304e-15	0.1	3.194762e-09	8.718378e-14	0.1	3.194762e-09	2.908289e-14	0.1	3.194762e-09	1.228124e-11	0.1	3.194762e-09	8.816213e-11	0.1	3.194762e-09	2.945343e-10	0.1	3.194762e-09	2.328921e-10	0.1	3.194762e-09	1.848106e-10	0.1	3.194762e-09	9.26973e-11	0.1	3.194762e-09	9.825533e-10	0.1	3.194762e-09	8.487062e-08	0.1	3.194762e-09	7.816886e-07	0.1	3.194762e-09	1.851422e-06	0.1	3.194762e-09	6.712866e-07	0.1	3.194762e-09	8.273262e-07	0.1	3.194762e-09	2.520685e-06	0.1	3.194762e-09	1.434539e-06	0.1	3.194762e-09	1.377497e-06	0.1	3.194762e-09	1.795212e-07	0.1
3.498988e-09	1.9521124169708e-07	0.1	3.498988e-09	2.330223e-09	0.1	3.498988e-09	1.962814e-15	0.1	3.498988e-09	8.965848e-14	0.1	3.498988e-09	2.992396e-14	0.1	3.498988e-09	1.225076e-11	0.1	3.498988e-09	8.825759e-11	0.1	3.498988e-09	3.015601e-10	0.1	3.498988e-09	2.387305e-10	0.1	3.498988e-09	1.898452e-10	0.1	3.498988e-09	9.360567e-11	0.1	3.498988e-09	1.015524e-09	0.1	3.498988e-09	8.607687e-08	0.1	3.498988e-09	7.828177e-07	0.1	3.498988e-09	1.876775e-06	0.1	3.498988e-09	6.77395e-07	0.1	3.498988e-09	8.387451e-07	0.1	3.498988e-09	2.55543e-06	0.1	3.498988e-09	1.436473e-06	0.1	3.498988e-09	1.373427e-06	0.1	3.498988e-09	1.746374e-07	0.1
3.838658e-09	1.3721885956792e-07	0.1	3.838658e-09	2.359896e-09	0.1	3.838658e-09	2.005929e-15	0.1	3.838658e-09	9.188547e-14	0.1	3.838658e-09	3.068023e-14	0.1	3.838658e-09	1.22418e-11	0.1	3.838658e-09	8.857887e-11	0.1	3.838658e-09	3.084318e-10	0.1	3.838658e-09	2.445214e-10	0.1	3.838658e-09	1.94927e-10	0.1	3.838658e-09	9.467668e-11	0.1	3.838658e-09	1.050035e-09	0.1	3.838658e-09	8.72059e-08	0.1	3.838658e-09	7.831042e-07	0.1	3.838658e-09	1.897993e-06	0.1	3.838658e-09	6.836381e-07	0.1	3.838658e-09	8.504935e-07	0.1	3.838658e-09	2.584022e-06	0.1	3.838658e-09	1.435868e-06	0.1	3.838658e-09	1.366884e-06	0.1	3.838658e-09	1.704939e-07	0.1
