t[s](1)             T0[K](2)            P0[Pa](3)           V0[m3](4)           T[K](5)             P[Pa](6)            V[m3](7)            rho[kg/m3](8)       MW[kg/kmol](9)      W1_x(10)        W2_x(11)        W3_x(12)        W4_x(13)        W5_x(14)        W6_x(15)        R_x(16)         P1_x(17)        P2_x(18)        P3_x(19)        P4_x(20)        P5_x(21)        P6_x(22)        H_x(23)         W1_w(24)        W2_w(25)        W3_w(26)        W4_w(27)        W5_w(28)        W6_w(29)        R_w(30)         P1_w(31)        P2_w(32)        P3_w(33)        P4_w(34)        P5_w(35)        P6_w(36)        H_w(37)         
4.042402e-08        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.064839e-11    1.044674e-10    3.694202e-06    5.803733e-06    2.089344e-09    6.510275e-09    4.092894e-08    4.642987e-08    3.522491e-27    3.628595e-14    1.342429e-09    1.224411e-36    9.999900e-01    3.294033e-05    8.666181e-10    8.502072e-09    3.006524e-04    4.723364e-04    1.700411e-07    5.233332e-07    3.290102e-06    3.732299e-06    2.831580e-25    2.916873e-12    1.079121e-07    9.842514e-35    9.991862e-01    
9.849222e-08        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.064809e-11    1.044677e-10    3.694202e-06    5.803733e-06    2.089343e-09    6.510275e-09    4.092894e-08    4.642987e-08    3.519207e-27    3.628595e-14    1.342429e-09    1.223715e-36    9.999900e-01    3.294033e-05    8.665940e-10    8.502096e-09    3.006524e-04    4.723364e-04    1.700411e-07    5.233332e-07    3.290102e-06    3.732299e-06    2.828940e-25    2.916873e-12    1.079121e-07    9.836924e-35    9.991862e-01    
3.017309e-07        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.064706e-11    1.044687e-10    3.694202e-06    5.803733e-06    2.089342e-09    6.510275e-09    4.092894e-08    4.642987e-08    3.518866e-27    3.628595e-14    1.342429e-09    1.223597e-36    9.999900e-01    3.294033e-05    8.665100e-10    8.502180e-09    3.006524e-04    4.723364e-04    1.700410e-07    5.233332e-07    3.290103e-06    3.732299e-06    2.828666e-25    2.916873e-12    1.079121e-07    9.835970e-35    9.991862e-01    
9.404811e-07        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.064381e-11    1.044720e-10    3.694202e-06    5.803733e-06    2.089339e-09    6.510275e-09    4.092894e-08    4.642987e-08    3.517794e-27    3.628595e-14    1.342429e-09    1.223224e-36    9.999900e-01    3.294033e-05    8.662460e-10    8.502444e-09    3.006524e-04    4.723364e-04    1.700407e-07    5.233332e-07    3.290103e-06    3.732299e-06    2.827805e-25    2.916873e-12    1.079121e-07    9.832974e-35    9.991862e-01    
2.798663e-06        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.063438e-11    1.044814e-10    3.694202e-06    5.803733e-06    2.089330e-09    6.510275e-09    4.092895e-08    4.642987e-08    3.514680e-27    3.628595e-14    1.342429e-09    1.222140e-36    9.999900e-01    3.294033e-05    8.654786e-10    8.503211e-09    3.006524e-04    4.723364e-04    1.700400e-07    5.233332e-07    3.290104e-06    3.732299e-06    2.825301e-25    2.916873e-12    1.079121e-07    9.824263e-35    9.991862e-01    
9.302301e-06        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.060145e-11    1.045143e-10    3.694202e-06    5.803733e-06    2.089297e-09    6.510275e-09    4.092898e-08    4.642987e-08    3.503800e-27    3.628595e-14    1.342429e-09    1.218354e-36    9.999900e-01    3.294033e-05    8.627979e-10    8.505892e-09    3.006524e-04    4.723364e-04    1.700373e-07    5.233332e-07    3.290106e-06    3.732299e-06    2.816555e-25    2.916873e-12    1.079121e-07    9.793827e-35    9.991862e-01    
2.602594e-05        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.051722e-11    1.045986e-10    3.694202e-06    5.803733e-06    2.089213e-09    6.510275e-09    4.092907e-08    4.642987e-08    3.475979e-27    3.628595e-14    1.342429e-09    1.208677e-36    9.999900e-01    3.294033e-05    8.559430e-10    8.512746e-09    3.006524e-04    4.723364e-04    1.700305e-07    5.233332e-07    3.290113e-06    3.732299e-06    2.794191e-25    2.916873e-12    1.079121e-07    9.716042e-35    9.991862e-01    
7.062232e-05        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.029584e-11    1.048199e-10    3.694202e-06    5.803733e-06    2.088990e-09    6.510275e-09    4.092929e-08    4.642987e-08    3.402855e-27    3.628595e-14    1.342429e-09    1.183240e-36    9.999900e-01    3.294033e-05    8.379260e-10    8.530762e-09    3.006524e-04    4.723364e-04    1.700123e-07    5.233332e-07    3.290131e-06    3.732299e-06    2.735410e-25    2.916873e-12    1.079121e-07    9.511560e-35    9.991862e-01    
1.746805e-04        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    9.797237e-12    1.053185e-10    3.694202e-06    5.803733e-06    2.088468e-09    6.510275e-09    4.092981e-08    4.642987e-08    3.238164e-27    3.628595e-14    1.342429e-09    1.125948e-36    9.999900e-01    3.294033e-05    7.973474e-10    8.571337e-09    3.006524e-04    4.723364e-04    1.699698e-07    5.233332e-07    3.290173e-06    3.732299e-06    2.603022e-25    2.916873e-12    1.079121e-07    9.051019e-35    9.991862e-01    
4.125279e-04        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    8.746307e-12    1.063693e-10    3.694202e-06    5.803733e-06    2.087276e-09    6.510275e-09    4.093100e-08    4.642987e-08    2.891034e-27    3.628595e-14    1.342429e-09    1.005192e-36    9.999900e-01    3.294033e-05    7.118175e-10    8.656861e-09    3.006524e-04    4.723364e-04    1.698728e-07    5.233332e-07    3.290269e-06    3.732299e-06    2.323979e-25    2.916873e-12    1.079121e-07    8.080308e-35    9.991862e-01    
8.882225e-04        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    6.970638e-12    1.081449e-10    3.694202e-06    5.803733e-06    2.084895e-09    6.510275e-09    4.093339e-08    4.642987e-08    2.304517e-27    3.628595e-14    1.342429e-09    8.011597e-37    9.999900e-01    3.294033e-05    5.673049e-10    8.801362e-09    3.006524e-04    4.723364e-04    1.696790e-07    5.233332e-07    3.290460e-06    3.732299e-06    1.852503e-25    2.916873e-12    1.079121e-07    6.440181e-35    9.991862e-01    
1.839612e-03        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    4.427274e-12    1.106880e-10    3.694202e-06    5.803733e-06    2.080140e-09    6.510275e-09    4.093814e-08    4.642987e-08    1.464423e-27    3.628596e-14    1.342429e-09    5.089158e-37    9.999900e-01    3.294033e-05    3.603134e-10    9.008338e-09    3.006524e-04    4.723364e-04    1.692920e-07    5.233332e-07    3.290842e-06    3.732299e-06    1.177187e-25    2.916873e-12    1.079121e-07    4.090957e-35    9.991862e-01    
3.742391e-03        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.782964e-12    1.133322e-10    3.694202e-06    5.803733e-06    2.070662e-09    6.510275e-09    4.094762e-08    4.642987e-08    5.909822e-28    3.628596e-14    1.342429e-09    2.050723e-37    9.999900e-01    3.294033e-05    1.451064e-10    9.223529e-09    3.006524e-04    4.723364e-04    1.685207e-07    5.233332e-07    3.291604e-06    3.732299e-06    4.750654e-26    2.916873e-12    1.079121e-07    1.648489e-35    9.991862e-01    
7.184738e-03        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    3.358473e-13    1.147792e-10    3.694202e-06    5.803733e-06    2.053625e-09    6.510275e-09    4.096466e-08    4.642987e-08    1.129735e-28    3.628596e-14    1.342429e-09    3.879074e-38    9.999900e-01    3.294033e-05    2.733291e-11    9.341296e-09    3.006524e-04    4.723364e-04    1.671342e-07    5.233332e-07    3.292974e-06    3.732299e-06    9.081461e-27    2.916873e-12    1.079121e-07    3.118222e-36    9.991862e-01    
1.257325e-02        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    2.019426e-14    1.150949e-10    3.694202e-06    5.803733e-06    2.027238e-09    6.510275e-09    4.099104e-08    4.642987e-08    8.685161e-30    3.628596e-14    1.342429e-09    2.518273e-39    9.999900e-01    3.294033e-05    1.643508e-12    9.366987e-09    3.006524e-04    4.723364e-04    1.649866e-07    5.233332e-07    3.295095e-06    3.732299e-06    6.981630e-28    2.916873e-12    1.079121e-07    2.024332e-37    9.991862e-01    
2.251424e-02        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    2.453818e-15    1.151127e-10    3.694202e-06    5.803733e-06    1.979444e-09    6.510275e-09    4.103884e-08    4.642987e-08    2.777880e-30    3.628596e-14    1.342429e-09    4.751556e-40    9.999900e-01    3.294033e-05    1.997038e-13    9.368438e-09    3.006524e-04    4.723364e-04    1.610969e-07    5.233332e-07    3.298937e-06    3.732299e-06    2.233019e-28    2.916873e-12    1.079121e-07    3.819573e-38    9.991862e-01    
4.488148e-02        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    5.585103e-17    1.151154e-10    3.694202e-06    5.803733e-06    1.875985e-09    6.510275e-09    4.114230e-08    4.642987e-08    1.843096e-30    3.628596e-14    1.342429e-09    1.756434e-40    9.999900e-01    3.294033e-05    4.545432e-15    9.368662e-09    3.006524e-04    4.723364e-04    1.526769e-07    5.233332e-07    3.307253e-06    3.732299e-06    1.481586e-28    2.916873e-12    1.079121e-07    1.411922e-38    9.991862e-01    
9.458644e-02        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    7.676148e-23    1.151158e-10    3.694202e-06    5.803733e-06    1.665025e-09    6.510275e-09    4.135325e-08    4.642987e-08    1.654868e-30    3.628596e-14    1.342429e-09    1.625129e-40    9.999900e-01    3.294033e-05    6.247227e-21    9.368692e-09    3.006524e-04    4.723364e-04    1.355079e-07    5.233332e-07    3.324212e-06    3.732299e-06    1.330278e-28    2.916873e-12    1.079121e-07    1.306372e-38    9.991862e-01    
1.939964e-01        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    8.166711e-23    1.151164e-10    3.694202e-06    5.803733e-06    1.311610e-09    6.510275e-09    4.170667e-08    4.642987e-08    1.303610e-30    3.628596e-14    1.342429e-09    1.280183e-40    9.999900e-01    3.294033e-05    6.646471e-21    9.368742e-09    3.006524e-04    4.723364e-04    1.067453e-07    5.233332e-07    3.352621e-06    3.732299e-06    1.047916e-28    2.916873e-12    1.079121e-07    1.029085e-38    9.991862e-01    
3.928162e-01        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    5.137808e-23    1.151173e-10    3.694202e-06    5.803733e-06    8.139110e-10    6.510275e-09    4.220436e-08    4.642987e-08    8.089462e-31    3.628596e-14    1.342429e-09    7.944090e-41    9.999900e-01    3.294033e-05    4.181402e-21    9.368813e-09    3.006524e-04    4.723364e-04    6.624008e-08    5.233332e-07    3.392629e-06    3.732299e-06    6.502773e-29    2.916873e-12    1.079121e-07    6.385915e-39    9.991862e-01    
6.830477e-01        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    2.435088e-23    1.151180e-10    3.694202e-06    5.803733e-06    4.055352e-10    6.510275e-09    4.261274e-08    4.642987e-08    4.030615e-31    3.628596e-14    1.342429e-09    3.958183e-41    9.999900e-01    3.294033e-05    1.981795e-21    9.368871e-09    3.006524e-04    4.723364e-04    3.300445e-08    5.233332e-07    3.425456e-06    3.732299e-06    3.240039e-29    2.916873e-12    1.079121e-07    3.181814e-39    9.991862e-01    
9.961321e-01        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.148692e-23    1.151184e-10    3.694202e-06    5.803733e-06    1.912953e-10    6.510275e-09    4.282698e-08    4.642987e-08    1.901285e-31    3.628596e-14    1.342429e-09    1.867117e-41    9.999900e-01    3.294033e-05    9.348620e-22    9.368902e-09    3.006524e-04    4.723364e-04    1.556856e-08    5.233332e-07    3.442678e-06    3.732299e-06    1.528362e-29    2.916873e-12    1.079121e-07    1.500896e-39    9.991862e-01    
1.351550e+00        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    4.894985e-24    1.151186e-10    3.694202e-06    5.803733e-06    8.152091e-11    6.510275e-09    4.293675e-08    4.642987e-08    8.102364e-32    3.628596e-14    1.342429e-09    7.956760e-42    9.999900e-01    3.294033e-05    3.983780e-22    9.368918e-09    3.006524e-04    4.723364e-04    6.634573e-09    5.233332e-07    3.451502e-06    3.732299e-06    6.513145e-30    2.916873e-12    1.079121e-07    6.396100e-40    9.991862e-01    
1.771589e+00        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.786523e-24    1.151187e-10    3.694202e-06    5.803733e-06    2.975266e-11    6.510275e-09    4.298852e-08    4.642987e-08    2.957118e-32    3.628596e-14    1.342429e-09    2.903977e-42    9.999900e-01    3.294033e-05    1.453961e-22    9.368925e-09    3.006524e-04    4.723364e-04    2.421418e-09    5.233332e-07    3.455664e-06    3.732299e-06    2.377101e-30    2.916873e-12    1.079121e-07    2.334383e-40    9.991862e-01    
2.273746e+00        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    5.353624e-25    1.151187e-10    3.694202e-06    5.803733e-06    8.915898e-12    6.510275e-09    4.300936e-08    4.642987e-08    8.861512e-33    3.628596e-14    1.342429e-09    8.702266e-43    9.999900e-01    3.294033e-05    4.357043e-23    9.368928e-09    3.006524e-04    4.723364e-04    7.256197e-10    5.233332e-07    3.457339e-06    3.732299e-06    7.123391e-31    2.916873e-12    1.079121e-07    6.995380e-41    9.991862e-01    
2.885998e+00        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.229494e-25    1.151187e-10    3.694202e-06    5.803733e-06    2.047593e-12    6.510275e-09    4.301622e-08    4.642987e-08    2.035103e-33    3.628596e-14    1.342429e-09    1.998531e-43    9.999900e-01    3.294033e-05    1.000623e-23    9.368929e-09    3.006524e-04    4.723364e-04    1.666432e-10    5.233332e-07    3.457891e-06    3.732299e-06    1.635933e-31    2.916873e-12    1.079121e-07    1.606534e-41    9.991862e-01    
3.734698e+00        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.610758e-26    1.151187e-10    3.694202e-06    5.803733e-06    2.682548e-13    6.510275e-09    4.301800e-08    4.642987e-08    2.666185e-34    3.628596e-14    1.342429e-09    2.618272e-44    9.999900e-01    3.294033e-05    1.310914e-24    9.368929e-09    3.006524e-04    4.723364e-04    2.183190e-11    5.233332e-07    3.458034e-06    3.732299e-06    2.143232e-32    2.916873e-12    1.079121e-07    2.104717e-42    9.991862e-01    
4.973840e+00        8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    1.213095e-27    1.151187e-10    3.694202e-06    5.803733e-06    2.020282e-14    6.510275e-09    4.301825e-08    4.642987e-08    2.007959e-35    3.628596e-14    1.342429e-09    1.971875e-45    9.999900e-01    3.294033e-05    9.872766e-26    9.368929e-09    3.006524e-04    4.723364e-04    1.644205e-12    5.233332e-07    3.458054e-06    3.732299e-06    1.614112e-33    2.916873e-12    1.079121e-07    1.585106e-43    9.991862e-01    
